"";"finessGeo";"rs";"statut";"university";"cso";"LAB_SOFFCO";"code_postal";"ville";"longitude";"latitude";"adresse";"code_dep";"lib_dep";"code_reg";"lib_reg"
"773";"360008056";"CH CHATEAUROUX - ANTENNE DU BLANC";"public";0;0;0;36300;"LE BLANC";"1.0581896242";"46.632909327";"5 RUE PIERRE MILON";"36";"INDRE";"24";"CENTRE-VAL DE LOIRE"
"774";"360008072";"CH CHATEAUROUX - ANTENNE CH ISSOUDUN";"public";0;0;0;36101;"ISSOUDUN";"1.9967762206";"46.957769348";"AVENUE JEAN BONNEFOND";"36";"INDRE";"24";"CENTRE-VAL DE LOIRE"
"775";"370000093";"SAS NOUVELLE CLINIQUE DE TOURS +";"private for profit";0;0;1;37540;"SAINT-CYR-SUR-LOIRE";"0.6630948244";"47.431810706";"1 BOULEVARD ALFRED NOBEL";"37";"INDRE-ET-LOIRE";"24";"CENTRE-VAL DE LOIRE"
"776";"370000499";"CHRU CLOCHEVILLE - TOURS";"public";1;0;0;37044;"TOURS";"0.6806779403";"47.389258698";"49 BOULEVARD BERANGER";"37";"INDRE-ET-LOIRE";"24";"CENTRE-VAL DE LOIRE"
"777";"370000531";"CH DU CHINONAIS";"public";0;0;0;37500;"SAINT-BENOIT-LA-FORET";"0.3225449544";"47.220802264";"28 ROUTE DEPARTEMENTALE 751";"37";"INDRE-ET-LOIRE";"24";"CENTRE-VAL DE LOIRE"
"778";"370000580";"CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU";"public";0;0;0;37110;"CHATEAU-RENAULT";"0.9181460001";"47.588887086";"66 BOULEVARD JULES JORAN";"37";"INDRE-ET-LOIRE";"24";"CENTRE-VAL DE LOIRE"
"779";"370000861";"CHRU BRETONNEAU - TOURS";"public";1;0;0;37044;"TOURS";"0.6695486428";"47.387189879";"2 BOULEVARD TONNELLE";"37";"INDRE-ET-LOIRE";"24";"CENTRE-VAL DE LOIRE"
"780";"370000879";"CHIC AMBOISE- HÔPITAL ROBERT DEBRÉ";"public";0;0;0;37403;"AMBOISE";"0.9813022598";"47.405385524";"RUE DES URSULINES";"37";"INDRE-ET-LOIRE";"24";"CENTRE-VAL DE LOIRE"
"781";"370000903";"CH PAUL MARTINAIS - LOCHES";"public";0;0;0;37600;"LOCHES";"0.9976546318";"47.128148645";"1 RUE DU DOCTEUR MARTINAIS";"37";"INDRE-ET-LOIRE";"24";"CENTRE-VAL DE LOIRE"
"782";"370001109";"CH DE LUYNES - ET";"public";0;0;0;37230;"LUYNES";"0.555261234";"47.395073454";"28 AVENUE DU CLOS MIGNOT";"37";"INDRE-ET-LOIRE";"24";"CENTRE-VAL DE LOIRE"
"783";"370001158";"CH SAINTE MAURE DE TOURAINE";"public";0;0;0;37800;"SAINTE-MAURE-DE-TOURAINE";"0.6131924468";"47.10620812";"90 AVENUE DU GENERAL DE GAULLE";"37";"INDRE-ET-LOIRE";"24";"CENTRE-VAL DE LOIRE"
"784";"370002040";"A.R.A.U.C.O. CHRU BRETONNEAU";"private for profit";0;0;0;37044;"TOURS";"0.6695486428";"47.387189879";"2 BOULEVARD TONNELLE";"37";"INDRE-ET-LOIRE";"24";"CENTRE-VAL DE LOIRE"
"785";"370004467";"CHRU TROUSSEAU - CHAMBRAY";"public";1;1;0;37170;"CHAMBRAY-LES-TOURS";"0.7061377908";"47.347156817";"AVENUE DE LA REPUBLIQUE";"37";"INDRE-ET-LOIRE";"24";"CENTRE-VAL DE LOIRE"
"786";"370007569";"PÔLE SANTÉ LÉONARD DE VINCI";"private for profit";0;0;0;37175;"CHAMBRAY-LES-TOURS";"0.6906121328";"47.335969794";"1 AVENUE DU PROF ALEXANDRE MINKOWSKI";"37";"INDRE-ET-LOIRE";"24";"CENTRE-VAL DE LOIRE"
"787";"370013286";"GCS CHIRURGIE EN CHINONAIS - ET";"private not-for-profit";0;0;0;37500;"SAINT-BENOIT-LA-FORET";"0.3225449544";"47.220802264";"ROUTE DEPARTEMENTALE 751";"37";"INDRE-ET-LOIRE";"24";"CENTRE-VAL DE LOIRE"
"788";"370013393";"CHRU DE TOURS - ANTENNE DE LOCHES";"public";1;0;0;37600;"LOCHES";"0.9976546318";"47.128148645";"1 RUE DU DOCTEUR MARTINAIS";"37";"INDRE-ET-LOIRE";"24";"CENTRE-VAL DE LOIRE"
"789";"370013401";"CHRU DE TOURS - ANTENNE CL L'ALLIANCE";"public";1;0;0;37540;"SAINT-CYR-SUR-LOIRE";"0.6630948244";"47.431810706";"1 BOULEVARD ALFRED NOBEL";"37";"INDRE-ET-LOIRE";"24";"CENTRE-VAL DE LOIRE"
"790";"370014474";"UDM SAINT GATIEN";"private for profit";0;0;0;NA;NA;NA;NA;NA;"37";"INDRE-ET-LOIRE";"24";"CENTRE-VAL DE LOIRE"
"791";"370100885";"A.R.A.U.C.O. CHINON";"private for profit";0;0;0;37500;"SAINT-BENOIT-LA-FORET";"0.3225449544";"47.220802264";"ROUTE DE CHINON";"37";"INDRE-ET-LOIRE";"24";"CENTRE-VAL DE LOIRE"
"792";"370102832";"A.R.A.U.C.O. POLE SANTÉ LEONARD VINCI";"private for profit";0;0;0;37175;"CHAMBRAY-LES-TOURS";"0.7126878981";"47.338045822";"1 AVENUE DU PROFESSEUR A MINKIWSKI";"37";"INDRE-ET-LOIRE";"24";"CENTRE-VAL DE LOIRE"
"793";"370103152";"A.R.A.U.C.O. LOCHES";"private for profit";0;0;0;37600;"LOCHES";"0.9976546318";"47.128148645";"1 RUE DU DR P MARTINAIS";"37";"INDRE-ET-LOIRE";"24";"CENTRE-VAL DE LOIRE"
"794";"370104002";"A.R.A.U.C.O. CHATEAU-RENAULT";"private for profit";0;0;0;37110;"CHATEAU-RENAULT";"0.9175730823";"47.588219546";"RUE JULES HERVE";"37";"INDRE-ET-LOIRE";"24";"CENTRE-VAL DE LOIRE"
"795";"370104804";"A.R.A.U.C.O. NOTRE-DAME-D OE";"private for profit";0;0;0;37390;"NOTRE-DAME-D'OE";"0.7116739146";"47.458442373";"20 RUE DE L'EGALITE";"37";"INDRE-ET-LOIRE";"24";"CENTRE-VAL DE LOIRE"
"796";"380000018";"CH RHUMATOLOGIQUE D'URIAGE";"public";0;0;0;38410;"SAINT-MARTIN-D'URIAGE";"5.834804429";"45.141440774";"1750 ROUTE D'URIAGE";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"797";"380000026";"CH FABRICE MARCHIOL LA MURE";"public";0;0;0;38350;"LA MURE";"5.7968640313";"44.905179889";"62 RUE DES ALPES";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"798";"380000034";"CH PIERRE OUDOT BOURGOIN JALLIEU";"public";0;0;0;38302;"BOURGOIN-JALLIEU";"5.2461553522";"45.595740937";"30 AVENUE DU MÉDIPÔLE";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"799";"380000042";"CH YVES TOURAINE";"public";0;0;0;38480;"LE PONT-DE-BEAUVOISIN";"5.6616994953";"45.538765953";"LE THOMASSIN";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"800";"380000059";"CH DE RIVES";"public";0;0;0;38147;"RIVES";"5.499930668";"45.352453482";"RUE DE L'HOPITAL";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"801";"380000067";"HÔPITAL NORD - CHU38";"public";1;1;0;38700;"LA TRONCHE";"5.7527173154";"45.197230359";"BOULEVARD DE LA CHANTOURNE";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"802";"380000091";"CHIC VERCORS ISERE";"public";0;0;0;38160;"SAINT-MARCELLIN";"5.3222780477";"45.152694222";"1 AVENUE FELIX FAURE";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"803";"380000109";"CH DE SAINT LAURENT DU PONT";"public";0;0;0;38380;"SAINT-LAURENT-DU-PONT";"5.7432113992";"45.392445515";"280 CHEMIN DES MARTINS";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"804";"380000174";"CH LUCIEN HUSSEL DE VIENNE";"public";0;0;0;38209;"VIENNE";"4.8822215362";"45.535631802";"MONT SALOMON";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"805";"380000406";"HÔPITAL DE VOIRON - CHU38";"public";1;0;0;38506;"VOIRON";"5.5920371513";"45.369881995";"14 ROUTE DES GORGES";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"806";"380000729";"AURAL UNITE AUTODIALYSE ST CHARLES ROUSSILLON";"private for profit";0;0;0;38150;"ROUSSILLON";"4.8130298572";"45.369861406";"RUE FERNAND LÉGER";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"807";"380000828";"CALYDIAL CENTRE DE DIALYSE DE VIENNE";"private for profit";0;0;0;38200;"VIENNE";"4.8822215362";"45.535631802";"MONT SALOMON";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"808";"380000968";"AURAL CENTRE DE DIALYSE DE BOURGOIN";"private for profit";0;0;0;38302;"BOURGOIN-JALLIEU";"5.2461553522";"45.595740937";"30 AVENUE DU MEDIPOLE";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"809";"380012658";"GROUPEMENT HOSPITALIER MUTUALISTE DE GRENOBLE";"private not-for-profit";0;0;0;38028;"GRENOBLE";"5.7101591707";"45.18102747";"8 RUE DOCTEUR CALMETTE";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"810";"380013037";"CENTRE ENDOSCOPIE NORD ISERE";"private for profit";0;0;0;38300;"BOURGOIN-JALLIEU";"5.2444383313";"45.597703021";"37 AVENUE DU MEDIPÔLE";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"811";"380019026";"AGDUC UNITE DIALYSE VOIRON";"private for profit";0;0;0;38500;"VOIRON";"5.5648114951";"45.349346171";"11 RUE DES BOIS";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"812";"380019752";"ANTENNE SMUR AERODROME VERSOUD - CHU38";"public";1;0;0;38420;"DOMENE";"5.8383275109";"45.202258484";"";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"813";"380019760";"ANTENNE SMUR ALPES D'HUEZ - CHU38";"public";1;0;0;38750;"HUEZ";"6.0790921673";"45.090548591";"";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"814";"380020123";"CLINIQUE DES COTES DU RHONE";"private for profit";0;0;0;38150;"ROUSSILLON";"4.8130298572";"45.369861406";"RUE FERNAND LEGER";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"815";"380020388";"MEDECINE POLYVALENTE COUBLEVIE - CHU38";"public";1;0;0;38500;"COUBLEVIE";"5.6121782874";"45.352124931";"CHEMIN DES DOMINICAINS";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"816";"380780197";"CLINIQUE SAINT VINCENT DE PAUL";"private for profit";0;0;1;38300;"BOURGOIN-JALLIEU";"5.2455526483";"45.598284339";"70 AVENUE DU MÉDIPÔLE";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"817";"380780288";"CLINIQUE DE CHARTREUSE";"private for profit";0;0;0;38500;"VOIRON";"5.5877477846";"45.363125098";"10 RUE DOCTEUR BUTERLIN";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"818";"380782722";"HÔPITAL SUD - CHU38";"public";1;0;0;38130;"ECHIROLLES";"5.7290433749";"45.147250161";"AVENUE DE KIMBERLEY";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"819";"380784801";"AGDUC CENTRE DIALYSE J.M. MULLER LA TRONCHE";"private for profit";0;0;0;38700;"LA TRONCHE";"5.7520616346";"45.206157089";"AVENUE MAQUIS DU GRESIVAUDAN";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"820";"380785956";"CLINIQUE DES CEDRES";"private for profit";0;0;1;38130;"ECHIROLLES";"5.7233008505";"45.147237356";"21 RUE ALBERT LONDRES";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"821";"380786442";"CLINIQUE BELLEDONNE";"private for profit";0;0;0;38400;"SAINT-MARTIN-D'HERES";"5.7601874877";"45.186207263";"83 AVENUE GABRIEL PERI";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"822";"380793810";"AGDUC UNITE D'AUTODIALYSE MEYLAN";"private for profit";0;0;0;38240;"MEYLAN";"5.7704630753";"45.203539672";"31 BOULEVARD DES ALPES";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"823";"380797217";"AGDUC UNITE D'AUTODIALYSE VIZILLE";"private for profit";0;0;0;38220;"VIZILLE";"5.7706827746";"45.077579772";"33 RUE ARGOUD";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"824";"380803965";"AGDUC CENTRE DIALYSE CH VOIRON";"private for profit";0;0;0;38506;"VOIRON";"5.5920371513";"45.369881995";"14 ROUTE DES GORGES";"38";"ISÈRE";"84";"AUVERGNE-RHÔNE-ALPES"
"825";"390000040";"CH LONS";"public";0;0;0;39016;"LONS-LE-SAUNIER";"5.5526019631";"46.676993322";"55 RUE DR JEAN MICHEL";"39";"JURA";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"826";"390000057";"CH LEON BERARD MOREZ";"public";0;0;0;39403;"HAUTS DE BIENNE";"6.0203703986";"46.53084043";"1 RUE DES ESSARTS";"39";"JURA";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"827";"390000065";"CH LOUIS JAILLON SAINT CLAUDE";"public";0;0;0;39206;"SAINT-CLAUDE";"5.8665062155";"46.385469656";"2 MONTEE DE L'HOPITAL";"39";"JURA";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"828";"390000164";"CHS SAINT YLIE JURA";"public";0;0;0;39108;"DOLE";"5.4614666266";"47.068153276";"120 ROUTE NATIONALE";"39";"JURA";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"829";"390000214";"CH JURA SUD SITE CHAMPAGNOLE";"public";0;0;0;39302;"CHAMPAGNOLE";"5.905717175";"46.746076921";"1 RUE DE FRANCHE COMTE";"39";"JURA";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"830";"390000222";"CH LOUIS PASTEUR DOLE";"public";0;0;0;39108;"DOLE";"5.4747908922";"47.08415434";"AVENUE LEON JOUHAUX";"39";"JURA";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"831";"390005742";"ANTENNE SMUR MOREZ - SIEGE CH JURA SUD";"public";0;0;0;39403;"HAUTS DE BIENNE";"6.0194037056";"46.530595627";"RUE DES ESSARTS";"39";"JURA";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"832";"390006740";"UNITÉ DE DIALYSE LONS LE SAUNIER";"private for profit";0;0;0;NA;NA;NA;NA;NA;"39";"JURA";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"833";"390780559";"CLINIQUE DU JURA";"private for profit";0;0;0;39000;"LONS-LE-SAUNIER";"5.5570586935";"46.67156977";"9 RUE LOUIS ROUSSEAU";"39";"JURA";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"834";"390780575";"POLYCLINIQUE DU PARC";"private for profit";0;0;0;39100;"DOLE";"5.5059970827";"47.097029359";"RUE JEAN HEBERLING";"39";"JURA";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"835";"390781193";"MAISON SOINS ADLCA BLETTERANS";"private not-for-profit";0;0;0;39140;"BLETTERANS";"5.4552762305";"46.745078212";"7 RUE DE LA DEMI LUNE";"39";"JURA";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"836";"390786408";"UNITÉ DE DIALYSE DE DOLE";"private for profit";0;0;0;39108;"DOLE";"5.4747908922";"47.08415434";"AVENUE LEON JOUHAUX";"39";"JURA";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"837";"400000105";"CH DAX";"public";0;0;0;40107;"DAX";"-1.045252443";"43.713089112";"51 BOULEVARD YVES DU MANOIR";"40";"LANDES";"75";"NOUVELLE-AQUITAINE"
"838";"400000139";"CHIC MONT DE MARSAN ET PAYS DES SOURCES";"public";0;0;0;40024;"MONT-DE-MARSAN";"-0.489181408";"43.894851802";"AVENUE PIERRE DE COUBERTIN";"40";"LANDES";"75";"NOUVELLE-AQUITAINE"
"839";"400000147";"CH DE SAINT SEVER";"public";0;0;0;40500;"SAINT-SEVER";"-0.571794684";"43.757074266";"3 RUE DE LA GUILLERIE";"40";"LANDES";"75";"NOUVELLE-AQUITAINE"
"840";"400000261";"INSTITUT HÉLIO-MARIN LABENNE";"private not-for-profit";0;0;0;40530;"LABENNE";"-1.440617895";"43.590201595";"315 ROUTE OCÉANE";"40";"LANDES";"75";"NOUVELLE-AQUITAINE"
"841";"400006730";"ANTENNE D'AUTODIALYSE AURAD ST VINCENT";"private for profit";0;0;0;40230;"SAINT-VINCENT-DE-TYROSSE";"-1.315149836";"43.662667028";"902 CHEMIN DE MATTECU";"40";"LANDES";"75";"NOUVELLE-AQUITAINE"
"842";"400007043";"ANTENNE D'AUTODIALYSE DELAY";"private for profit";0;0;0;40107;"DAX";"-1.060137747";"43.703866654";"8 RUE FREDERIC MISTRAL";"40";"LANDES";"75";"NOUVELLE-AQUITAINE"
"843";"400007332";"ANTENNE D'AUTODIALYSE AURAD MT MARSAN";"private for profit";0;0;0;40000;"MONT-DE-MARSAN";"-0.500137366";"43.901248092";"782 AVENUE DE NONERES";"40";"LANDES";"75";"NOUVELLE-AQUITAINE"
"844";"400010906";"ANTENNE D'AUTODIALYSE AURAD HAGETMAU";"private for profit";0;0;0;40700;"HAGETMAU";"-0.586032426";"43.658495691";"AVENUE DE LA GARE";"40";"LANDES";"75";"NOUVELLE-AQUITAINE"
"845";"400011201";"ANTENNE D'AUTODIALYSE NEPHROCARE-AIRE/ADOUR";"private for profit";0;0;0;40800;"AIRE-SUR-L'ADOUR";"-0.242701923";"43.713876411";"RUE CHANTEMERLE";"40";"LANDES";"75";"NOUVELLE-AQUITAINE"
"846";"400011383";"CH DAX - ANT. SAISON. SMUR - HOSSEGOR";"public";0;0;0;40150;"SOORTS-HOSSEGOR";"-1.423481866";"43.662176846";"56 RUE DES ECOLES";"40";"LANDES";"75";"NOUVELLE-AQUITAINE"
"847";"400011391";"CH DAX - ANT. SAISON. SMUR - MIMIZAN";"public";0;0;0;40200;"MIMIZAN";"-1.287522888";"44.182246538";"PLAGE DE LESPECIER";"40";"LANDES";"75";"NOUVELLE-AQUITAINE"
"848";"400012506";"CH MDM - ANT. SAISON. SMUR-BISCARROSSE";"public";0;0;0;40600;"BISCARROSSE";"-1.252783973";"44.444550342";"240 AVENUE DE LA PLAGE";"40";"LANDES";"75";"NOUVELLE-AQUITAINE"
"849";"400012514";"CH MDM - ANTENNE SMUR - LABOUHEYRE";"public";0;0;0;40210;"LABOUHEYRE";"-0.915733027";"44.204328614";"RUE EMMA TARIS";"40";"LANDES";"75";"NOUVELLE-AQUITAINE"
"850";"400012522";"CH MDM - ANTENNE SMUR - AIRE-SUR-ADOUR";"public";0;0;0;40800;"AIRE-SUR-L'ADOUR";"-0.242701923";"43.713876411";"RUE CHANTEMERLE";"40";"LANDES";"75";"NOUVELLE-AQUITAINE"
"851";"400015103";"GCS PAYS DE L'ADOUR";"private not-for-profit";0;0;0;NA;NA;NA;NA;NA;"40";"LANDES";"75";"NOUVELLE-AQUITAINE"
"852";"400015236";"GCS DU MARSAN";"private not-for-profit";0;0;0;NA;NA;NA;NA;NA;"40";"LANDES";"75";"NOUVELLE-AQUITAINE"
"853";"400780342";"CLINIQUE JEAN LE BON";"private for profit";0;0;0;40100;"DAX";"-1.059207394";"43.702306586";"35 RUE JEAN LE BON";"40";"LANDES";"75";"NOUVELLE-AQUITAINE"
"854";"400787354";"CH DE DAX - SITE DU LANOT";"public";0;0;0;40100;"DAX";"-1.077331709";"43.686500371";"ROUTE DE TERCIS";"40";"LANDES";"75";"NOUVELLE-AQUITAINE"
"855";"400789715";"ANTENNE D'AUTODIALYSE CADDD - MIMIZAN";"private for profit";0;0;0;40200;"MIMIZAN";"-1.236256788";"44.197228522";"2 AVENUE JEAN ROSTAND";"40";"LANDES";"75";"NOUVELLE-AQUITAINE"
"856";"410000020";"CH BLOIS SIMONE VEIL";"public";0;0;0;41016;"BLOIS";"1.3419043608";"47.600079528";"MAIL PIERRE CHARLOT";"41";"LOIR-ET-CHER";"24";"CENTRE-VAL DE LOIRE"
"857";"410000038";"CH VENDOME - MONTOIRE";"public";0;0;0;41100;"VENDOME";"1.0641625421";"47.794589804";"98 RUE POTERIE";"41";"LOIR-ET-CHER";"24";"CENTRE-VAL DE LOIRE"
"858";"410000046";"CH ROMORANTIN-LANTHENAY";"public";0;0;0;41206;"ROMORANTIN-LANTHENAY";"1.7339393154";"47.357907034";"96 RUE DES CAPUCINS";"41";"LOIR-ET-CHER";"24";"CENTRE-VAL DE LOIRE"
"859";"410000053";"CH SAINT AIGNAN";"public";0;0;0;41110;"SAINT-AIGNAN";"1.3557542562";"47.26308231";"1301 RUE DE LA FORÊT";"41";"LOIR-ET-CHER";"24";"CENTRE-VAL DE LOIRE"
"860";"410000202";"POLYCLINIQUE DE BLOIS";"private for profit";0;0;0;41260;"LA CHAUSSEE-SAINT-VICTOR";"1.3437783696";"47.617338057";"1 RUE ROBERT DEBRE";"41";"LOIR-ET-CHER";"24";"CENTRE-VAL DE LOIRE"
"861";"410004063";"USSR CH DE VENDOME";"public";0;0;0;41100;"VENDOME";"1.0593620738";"47.797994519";"BOULEVARD KENNEDY";"41";"LOIR-ET-CHER";"24";"CENTRE-VAL DE LOIRE"
"862";"410004998";"CLINIQUE DU SAINT COEUR";"private for profit";0;0;0;41100;"VENDOME";"1.0653677083";"47.79745463";"10 RUE HONORE DE BALZAC";"41";"LOIR-ET-CHER";"24";"CENTRE-VAL DE LOIRE"
"863";"410005011";"C.I.R.A.D. - CHEMERY";"private for profit";0;0;0;41700;"CHEMERY";"1.476995466";"47.339174357";"LES TRODOUX";"41";"LOIR-ET-CHER";"24";"CENTRE-VAL DE LOIRE"
"864";"410005953";"C.I.R.A.D. - VENDOME";"private for profit";0;0;0;41100;"VENDOME";"1.0641625421";"47.794589804";"98 RUE POTERIE";"41";"LOIR-ET-CHER";"24";"CENTRE-VAL DE LOIRE"
"865";"410007553";"C.I.R.A.D. - BLOIS";"private for profit";0;0;0;41000;"BLOIS";"1.3419043608";"47.600079528";"MAIL PIERRE CHARLOT";"41";"LOIR-ET-CHER";"24";"CENTRE-VAL DE LOIRE"
"866";"420000010";"CH DE ROANNE";"public";0;0;0;42328;"ROANNE";"4.0780680468";"46.043052821";"28 RUE DE CHARLIEU";"42";"LOIRE";"84";"AUVERGNE-RHÔNE-ALPES"
"867";"420000192";"CLINIQUE MEDICALE BUISSONNIERE";"private not-for-profit";0;0;0;42350;"LA TALAUDIERE";"4.4128346806";"45.469322454";"RESIDENCE LA BUISSONNIÈRE";"42";"LOIRE";"84";"AUVERGNE-RHÔNE-ALPES"
"868";"420000226";"CH DU FOREZ SITE DE MONTBRISON";"public";0;0;0;42605;"MONTBRISON";"4.0465516995";"45.612957565";"AVENUE DES MONTS DU SOIR";"42";"LOIRE";"84";"AUVERGNE-RHÔNE-ALPES"
"869";"420000234";"CH DE FIRMINY";"public";0;0;0;42700;"FIRMINY";"4.2887314941";"45.387711027";"2 RUE ROBERT PLOTON";"42";"LOIRE";"84";"AUVERGNE-RHÔNE-ALPES"
"870";"420000267";"CH DU FOREZ SITE DE FEURS";"public";0;0;0;42110;"FEURS";"4.2208977098";"45.746127205";"26 RUE CAMILLE PARIAT";"42";"LOIRE";"84";"AUVERGNE-RHÔNE-ALPES"
"871";"420000317";"CH DE PELUSSIN";"public";0;0;0;42410;"PELUSSIN";"4.6709918548";"45.417985818";"1 PLACE ABBÉ VINCENT";"42";"LOIRE";"84";"AUVERGNE-RHÔNE-ALPES"
"872";"420009599";"CH DU GIER - SITE PINAY GERIATRIE";"public";0;0;0;42400;"SAINT-CHAMOND";"4.5206535302";"45.469525231";"19 RUE LAURENT CHARLES";"42";"LOIRE";"84";"AUVERGNE-RHÔNE-ALPES"
"873";"420010050";"CLINIQUE MUTUALISTE DE LA LOIRE";"private not-for-profit";0;0;1;42013;"SAINT-ETIENNE";"4.394066304";"45.414584568";"3 RUE LE VERRIER";"42";"LOIRE";"84";"AUVERGNE-RHÔNE-ALPES"
"874";"420010241";"INSTITUT DE CANCERO ET HEMATO - CHU42";"public";1;0;0;42271;"SAINT-PRIEST-EN-JAREZ";"4.3630414122";"45.479646784";"108 AVENUE ALBERT RAIMOND";"42";"LOIRE";"84";"AUVERGNE-RHÔNE-ALPES"
"875";"420011413";"HÔPITAL PRIVÉ DE LA LOIRE";"private for profit";0;0;1;42100;"SAINT-ETIENNE";"4.4172178899";"45.427902366";"39 BOULEVARD DE LA PALLE";"42";"LOIRE";"84";"AUVERGNE-RHÔNE-ALPES"
"876";"420011603";"ARTIC UNITE D'AUTODIALYSE L'HORME";"private for profit";0;0;0;42152;"L'HORME";"4.5405663537";"45.48876138";"ROUTE DES COTES";"42";"LOIRE";"84";"AUVERGNE-RHÔNE-ALPES"
"877";"420012536";"CENTRE ARTIC 42 CHU 42";"private for profit";0;0;0;42270;"SAINT-PRIEST-EN-JAREZ";"4.3647616705";"45.479842022";"18 RUE CHARLES DE GAULLE";"42";"LOIRE";"84";"AUVERGNE-RHÔNE-ALPES"
"878";"420014623";"ARTIC 42 SITE MENDES FRANCE";"private for profit";0;0;0;NA;NA;NA;NA;NA;"42";"LOIRE";"84";"AUVERGNE-RHÔNE-ALPES"
"879";"420017527";"CLINIQUE OPHTALMOLOGIQUE OPHTA ROANNE";"private for profit";0;0;0;NA;NA;NA;NA;NA;"42";"LOIRE";"84";"AUVERGNE-RHÔNE-ALPES"
"880";"420780504";"CLINIQUE DU PARC";"private for profit";0;0;0;42276;"SAINT-PRIEST-EN-JAREZ";"4.3694159754";"45.478056178";"9 RUE DE LA PIOT";"42";"LOIRE";"84";"AUVERGNE-RHÔNE-ALPES"
"881";"420780637";"CH DU GIER - MCO";"public";0;0;0;42403;"SAINT-CHAMOND";"4.5163555857";"45.474789033";"19 RUE VICTOR HUGO";"42";"LOIRE";"84";"AUVERGNE-RHÔNE-ALPES"
"882";"420782310";"CLINIQUE DU RENAISON";"private for profit";0;0;0;42300;"ROANNE";"4.05279688";"46.034203519";"75 RUE GENERAL GIRAUD";"42";"LOIRE";"84";"AUVERGNE-RHÔNE-ALPES"
"883";"420782559";"HÔPITAL DE BELLEVUE - CHU42";"public";1;0;0;42000;"SAINT-ETIENNE";"4.3932762357";"45.413162442";"25 BOULEVARD PASTEUR";"42";"LOIRE";"84";"AUVERGNE-RHÔNE-ALPES"
"884";"420782567";"HÔPITAL DE LA CHARITE - CHU42";"public";1;0;0;42000;"SAINT-ETIENNE";"4.391804615";"45.433552228";"40 RUE POINTE CADET";"42";"LOIRE";"84";"AUVERGNE-RHÔNE-ALPES"
"885";"420782591";"CLINIQUE NOUVELLE DU FOREZ";"private for profit";0;0;0;42600;"MONTBRISON";"4.0492094154";"45.606259678";"ROUTE NOUVELLE";"42";"LOIRE";"84";"AUVERGNE-RHÔNE-ALPES"
"886";"420785354";"HÔPITAL NORD - CHU42";"public";1;0;0;42277;"SAINT-PRIEST-EN-JAREZ";"4.3747624433";"45.471146251";"AVENUE ALBERT RAIMOND";"42";"LOIRE";"84";"AUVERGNE-RHÔNE-ALPES"
