"finessGeoDP","rs","codeGeo","lib_com","NB_pts","PCT_pts","PCT_CUM_pts"
"440029338","CLINIQUE MUTUALISTE JULES VERNE","44522","MÉSANGER",11,1.7,61.7
"440029338","CLINIQUE MUTUALISTE JULES VERNE","44240","LA CHAPELLE-SUR-ERDRE",11,1.7,60
"440029338","CLINIQUE MUTUALISTE JULES VERNE","44840","LES SORINIÈRES",11,1.7,63.4
"440033819","SANTÃ‰ ATLANTIQUE","44000","NANTES",114,17.5,17.5
"440033819","SANTÃ‰ ATLANTIQUE","44800","SAINT-HERBLAIN",55,8.4,25.9
"440033819","SANTÃ‰ ATLANTIQUE","44220","COUËRON",41,6.3,32.2
"440033819","SANTÃ‰ ATLANTIQUE","44130","BLAIN",21,3.2,35.4
"440033819","SANTÃ‰ ATLANTIQUE","44390","NORT-SUR-ERDRE",18,2.8,41
"440033819","SANTÃ‰ ATLANTIQUE","44700","ORVAULT",18,2.8,43.8
"440033819","SANTÃ‰ ATLANTIQUE","44360","SAINT-ÉTIENNE-DE-MONTLUC",18,2.8,38.2
"440033819","SANTÃ‰ ATLANTIQUE","44640","SAINT-JEAN-DE-BOISEAU",17,2.6,46.4
"440033819","SANTÃ‰ ATLANTIQUE","44400","REZÉ",16,2.5,48.9
"440033819","SANTÃ‰ ATLANTIQUE","44C01","CHAUMES-EN-RETZ",15,2.3,51.2
"440033819","SANTÃ‰ ATLANTIQUE","44340","BOUGUENAIS",12,1.8,53
"440033819","SANTÃ‰ ATLANTIQUE","44260","SAVENAY",11,1.7,54.7
"440033819","SANTÃ‰ ATLANTIQUE","44470","CARQUEFOU",11,1.7,56.4
"440050433","CLINIQUE MUTUALISTE DE L'ESTUAIRE","44600","SAINT-NAZAIRE",114,22.5,22.5
"440050433","CLINIQUE MUTUALISTE DE L'ESTUAIRE","44410","HERBIGNAC",35,6.9,29.4
"440050433","CLINIQUE MUTUALISTE DE L'ESTUAIRE","44160","PONTCHÂTEAU",32,6.3,35.7
"440050433","CLINIQUE MUTUALISTE DE L'ESTUAIRE","44480","DONGES",27,5.3,41
"440050433","CLINIQUE MUTUALISTE DE L'ESTUAIRE","44350","GUÉRANDE",26,5.1,46.1
"440050433","CLINIQUE MUTUALISTE DE L'ESTUAIRE","44570","TRIGNAC",25,4.9,51
"440050433","CLINIQUE MUTUALISTE DE L'ESTUAIRE","44210","PORNIC",24,4.7,55.7
"440050433","CLINIQUE MUTUALISTE DE L'ESTUAIRE","44550","MONTOIR-DE-BRETAGNE",24,4.7,60.4
"440050433","CLINIQUE MUTUALISTE DE L'ESTUAIRE","44C01","CHAUMES-EN-RETZ",19,3.7,64.1
"440050433","CLINIQUE MUTUALISTE DE L'ESTUAIRE","44530","SAINT-GILDAS-DES-BOIS",15,3,67.1
"440050433","CLINIQUE MUTUALISTE DE L'ESTUAIRE","56130","NIVILLAC",14,2.8,69.9
"440050433","CLINIQUE MUTUALISTE DE L'ESTUAIRE","44260","SAVENAY",13,2.6,75.1
"440050433","CLINIQUE MUTUALISTE DE L'ESTUAIRE","44250","SAINT-BREVIN-LES-PINS",13,2.6,72.5
"440050433","CLINIQUE MUTUALISTE DE L'ESTUAIRE","44420","LA TURBALLE",11,2.2,77.3
"450002613","CHRU ORLEANS - HÃ”PITAL DE LA SOURCE","45000","ORLÉANS",74,10.5,10.5
"450002613","CHRU ORLEANS - HÃ”PITAL DE LA SOURCE","45140","ST JEAN DE LA RUELLE",39,5.5,16
"450002613","CHRU ORLEANS - HÃ”PITAL DE LA SOURCE","45300","PITHIVIERS",31,4.4,20.4
"450002613","CHRU ORLEANS - HÃ”PITAL DE LA SOURCE","45400","FLEURY-LES-AUBRAIS",24,3.4,23.8
"450002613","CHRU ORLEANS - HÃ”PITAL DE LA SOURCE","45770","SARAN",21,3,26.8
"450002613","CHRU ORLEANS - HÃ”PITAL DE LA SOURCE","45800","SAINT-JEAN-DE-BRAYE",21,3,29.8
"450002613","CHRU ORLEANS - HÃ”PITAL DE LA SOURCE","45160","OLIVET",19,2.7,32.5
"450002613","CHRU ORLEANS - HÃ”PITAL DE LA SOURCE","41600","LAMOTTE BEUVRON",18,2.6,35.1
"450002613","CHRU ORLEANS - HÃ”PITAL DE LA SOURCE","45130","MEUNG-SUR-LOIRE",17,2.4,37.5
"450002613","CHRU ORLEANS - HÃ”PITAL DE LA SOURCE","45170","NEUVILLE-AUX-BOIS",16,2.3,39.8
"450002613","CHRU ORLEANS - HÃ”PITAL DE LA SOURCE","45110","CHÂTEAUNEUF-SUR-LOIRE",15,2.1,41.9
"450002613","CHRU ORLEANS - HÃ”PITAL DE LA SOURCE","45500","GIEN",13,1.8,43.7
"450002613","CHRU ORLEANS - HÃ”PITAL DE LA SOURCE","45380","LA CHAPELLE-SAINT-MESMIN",12,1.7,47.1
"450002613","CHRU ORLEANS - HÃ”PITAL DE LA SOURCE","41200","ROMORANTIN-LANTHENAY",12,1.7,45.4
"450002613","CHRU ORLEANS - HÃ”PITAL DE LA SOURCE","45480","BAZOCHES-LES-GALLERANDES",11,1.6,48.7
"450010079","ORELIANCE - LONGUES ALLEES","45000","ORLÉANS",28,17.6,17.6
"450010079","ORELIANCE - LONGUES ALLEES","45140","ST JEAN DE LA RUELLE",14,8.8,26.4
"460000045","CH FIGEAC SITE MARTIN MALVY","46100","FIGEAC",30,18.5,18.5
"460000045","CH FIGEAC SITE MARTIN MALVY","12C05","RODEZ",16,9.9,28.4
"470000027","CLINIQUE ESQUIROL - SAINT-HILAIRE","47000","AGEN",28,10,10
"470000027","CLINIQUE ESQUIROL - SAINT-HILAIRE","47310","ESTILLAC",15,5.4,20.8
"470000027","CLINIQUE ESQUIROL - SAINT-HILAIRE","47240","BON-ENCONTRE",15,5.4,15.4
"470000027","CLINIQUE ESQUIROL - SAINT-HILAIRE","47520","LE PASSAGE",13,4.7,30.2
"470000027","CLINIQUE ESQUIROL - SAINT-HILAIRE","47220","ASTAFFORT",13,4.7,25.5
"470000027","CLINIQUE ESQUIROL - SAINT-HILAIRE","47390","LAYRAC",11,3.9,34.1
"470000423","CH AGEN NERAC - HÃ”PITAL SAINT-ESPRIT","47000","AGEN",25,16.1,16.1
"470000423","CH AGEN NERAC - HÃ”PITAL SAINT-ESPRIT","47200","MARMANDE",13,8.4,24.5
"470016049","GCS POLE DE SANTÃ‰ DU VILLENEUVOIS","47300","VILLENEUVE SUR LOT",52,12,12
"470016049","GCS POLE DE SANTÃ‰ DU VILLENEUVOIS","47500","FUMEL",23,5.3,17.3
"470016049","GCS POLE DE SANTÃ‰ DU VILLENEUVOIS","24100","BERGERAC",22,5.1,22.4
"470016049","GCS POLE DE SANTÃ‰ DU VILLENEUVOIS","47110","SAINTE-LIVRADE-SUR-LOT",19,4.4,26.8
"470016049","GCS POLE DE SANTÃ‰ DU VILLENEUVOIS","47200","MARMANDE",17,3.9,30.7
"470016049","GCS POLE DE SANTÃ‰ DU VILLENEUVOIS","47400","TONNEINS",15,3.4,34.1
"470016049","GCS POLE DE SANTÃ‰ DU VILLENEUVOIS","47000","AGEN",14,3.2,37.3
"470016049","GCS POLE DE SANTÃ‰ DU VILLENEUVOIS","47140","PENNE-D'AGENAIS",11,2.5,39.8
"490000049","CHU ANGERS SITE LARREY","49000","ANGERS",29,18.8,18.8
"490014909","CLINIQUE DE L'ANJOU","49C13","LOIRE-AUTHION",198,10.4,10.4
"490014909","CLINIQUE DE L'ANJOU","49000","ANGERS",189,9.9,20.3
"490014909","CLINIQUE DE L'ANJOU","49C05","SAUMUR",80,4.2,24.5
"490014909","CLINIQUE DE L'ANJOU","49C06","CHEMILLÉ-EN-ANJOU",62,3.3,27.8
"490014909","CLINIQUE DE L'ANJOU","49C08","ERDRE-EN-ANJOU",60,3.2,31
"490014909","CLINIQUE DE L'ANJOU","49C04","SÈVREMOINE",58,3,34
"490014909","CLINIQUE DE L'ANJOU","49300","CHOLET",57,3,37
"490014909","CLINIQUE DE L'ANJOU","49C07","BRISSAC LOIRE AUBANCE",54,2.8,42.6
"490014909","CLINIQUE DE L'ANJOU","49700","DOUÉ-EN-ANJOU",54,2.8,39.8
"490014909","CLINIQUE DE L'ANJOU","49C11","GENNES-VAL-DE-LOIRE",45,2.4,45
"490014909","CLINIQUE DE L'ANJOU","49330","LES HAUTS-D'ANJOU",34,1.8,46.8
"490014909","CLINIQUE DE L'ANJOU","49C12","BEAUCOUZÉ",32,1.7,48.5
"490014909","CLINIQUE DE L'ANJOU","72300","SABLE SUR SARTHE",30,1.6,50.1
"490014909","CLINIQUE DE L'ANJOU","49240","AVRILLÉ",28,1.5,51.6
"490014909","CLINIQUE DE L'ANJOU","85C02","LES HERBIERS",28,1.5,53.1
"490014909","CLINIQUE DE L'ANJOU","49C03","BELLEVIGNE-EN-LAYON",25,1.3,54.4
"490014909","CLINIQUE DE L'ANJOU","49130","LES PONTS-DE-CÉ",24,1.3,55.7
"490014909","CLINIQUE DE L'ANJOU","49C10","SEGRÉ-EN-ANJOU BLEU",24,1.3,57
"490014909","CLINIQUE DE L'ANJOU","79100","THOUARS",23,1.2,58.2
"490014909","CLINIQUE DE L'ANJOU","53000","LAVAL",21,1.1,62.6
"490014909","CLINIQUE DE L'ANJOU","49124","SAINT-BARTHÉLEMY-D'ANJOU",21,1.1,59.3
"490014909","CLINIQUE DE L'ANJOU","49460","MONTREUIL-JUIGNÉ",21,1.1,61.5
"490014909","CLINIQUE DE L'ANJOU","49150","BAUGÉ-EN-ANJOU",21,1.1,60.4
"490014909","CLINIQUE DE L'ANJOU","53200","CHÂTEAU-GONTIER-SUR-MAYENNE",19,1,64.6
"490014909","CLINIQUE DE L'ANJOU","49C09","MAUGES-SUR-LOIRE",19,1,63.6
"490014909","CLINIQUE DE L'ANJOU","72200","LA FLECHE",17,0.9,66.4
"490014909","CLINIQUE DE L'ANJOU","49480","VERRIÈRES-EN-ANJOU",17,0.9,65.5
"490014909","CLINIQUE DE L'ANJOU","49340","TRÉMENTINES",16,0.8,67.2
"490014909","CLINIQUE DE L'ANJOU","49280","LA SÉGUINIÈRE",14,0.7,68.6
"490014909","CLINIQUE DE L'ANJOU","49125","TIERCÉ",14,0.7,67.9
"490014909","CLINIQUE DE L'ANJOU","49360","MAULEVRIER",13,0.7,69.3
"490014909","CLINIQUE DE L'ANJOU","72800","LE LUDE",13,0.7,70
"490014909","CLINIQUE DE L'ANJOU","85700","SEVREMONT",13,0.7,71.4
"490014909","CLINIQUE DE L'ANJOU","79700","MAULÉON",13,0.7,70.7
"490014909","CLINIQUE DE L'ANJOU","37420","BEAUMONT EN VERON",12,0.6,72.6
"490014909","CLINIQUE DE L'ANJOU","49430","DURTAL",12,0.6,73.2
"490014909","CLINIQUE DE L'ANJOU","49640","MORANNES SUR SARTHE-DAUMERAY",12,0.6,73.8
"490014909","CLINIQUE DE L'ANJOU","37140","BOURGUEIL",12,0.6,72
"490014909","CLINIQUE DE L'ANJOU","53290","SAINT-DENIS-D'ANJOU",11,0.6,75
"490014909","CLINIQUE DE L'ANJOU","85290","MORTAGNE-SUR-SÈVRE",11,0.6,76.8
"490014909","CLINIQUE DE L'ANJOU","49650","ALLONNES",11,0.6,74.4
"490014909","CLINIQUE DE L'ANJOU","79150","ARGENTON LES VALLEES",11,0.6,76.2
"490014909","CLINIQUE DE L'ANJOU","72000","LE MANS",11,0.6,75.6
"500000146","HÃ”PITAL PRIVÃ‰ DE LA BAIE","50300","AVRANCHES",13,10.7,10.7
"500000146","HÃ”PITAL PRIVÃ‰ DE LA BAIE","50800","VILLEDIEU LES POELES",12,9.8,20.5
"500000187","CHPC - SITE CHERBOURG","50C04","CHERBOURG-EN-COTENTIN",95,51.9,51.9
"500000187","CHPC - SITE CHERBOURG","50700","VALOGNES",20,10.9,62.8
"500000187","CHPC - SITE CHERBOURG","50340","LES PIEUX",14,7.7,70.5
"500000450","CH SAINT-LO","50000","ST LO",29,10.5,10.5
"500000450","CH SAINT-LO","50200","COUTANCES",17,6.2,16.7
"500000450","CH SAINT-LO","50C01","BOURGVALLÉES",13,4.7,21.4
"500000450","CH SAINT-LO","50250","LA HAYE DU PUITS",11,4,25.4
"500000450","CH SAINT-LO","50570","MARIGNY-LE-LOZON",11,4,29.4
"500000450","CH SAINT-LO","50680","CERISY-LA-FORÊT",11,4,33.4
"500002357","POLYCLINIQUE DU COTENTIN","50C04","CHERBOURG-EN-COTENTIN",113,50.4,50.4
"500002357","POLYCLINIQUE DU COTENTIN","50340","LES PIEUX",21,9.4,59.8
"500002357","POLYCLINIQUE DU COTENTIN","50700","VALOGNES",15,6.7,66.5
"500002357","POLYCLINIQUE DU COTENTIN","50260","BRICQUEBEC",12,5.4,71.9
"500002357","POLYCLINIQUE DU COTENTIN","50270","BARNEVILLE CARTERET",12,5.4,77.3
"510002447","HÃ”PITAL ROBERT DEBRE CHU REIMS","51100","REIMS",92,26.1,26.1
"510002447","HÃ”PITAL ROBERT DEBRE CHU REIMS","08000","CHARLEVILLE MEZIERES",12,3.4,29.5
"510002447","HÃ”PITAL ROBERT DEBRE CHU REIMS","51200","EPERNAY",12,3.4,36.3
"510002447","HÃ”PITAL ROBERT DEBRE CHU REIMS","08300","RETHEL",12,3.4,32.9
"510024979","POLYCLINIQUE DE BEZANNES","51100","REIMS",272,27.4,27.4
"510024979","POLYCLINIQUE DE BEZANNES","08300","RETHEL",34,3.4,30.8
"510024979","POLYCLINIQUE DE BEZANNES","51000","CHALONS EN CHAMPAGNE",32,3.2,34
"510024979","POLYCLINIQUE DE BEZANNES","51110","WARMERIVILLE",30,3,37
"510024979","POLYCLINIQUE DE BEZANNES","51430","TINQUEUX",27,2.7,39.7
"510024979","POLYCLINIQUE DE BEZANNES","51170","FISMES",24,2.4,42.1
"510024979","POLYCLINIQUE DE BEZANNES","02400","CHÂTEAU-THIERRY",20,2,44.1
"510024979","POLYCLINIQUE DE BEZANNES","02190","VILLENEUVE-SUR-AISNE",19,1.9,46
"510024979","POLYCLINIQUE DE BEZANNES","51200","EPERNAY",17,1.7,47.7
"510024979","POLYCLINIQUE DE BEZANNES","51500","TAISSY",16,1.6,49.3
"510024979","POLYCLINIQUE DE BEZANNES","51130","BLANCS-COTEAUX",15,1.5,53.8
"510024979","POLYCLINIQUE DE BEZANNES","51140","MUIZON",15,1.5,55.3
"510024979","POLYCLINIQUE DE BEZANNES","02200","SOISSONS",15,1.5,50.8
"510024979","POLYCLINIQUE DE BEZANNES","51530","MAGENTA",15,1.5,61.3
"510024979","POLYCLINIQUE DE BEZANNES","51220","CORMICY",15,1.5,56.8
"510024979","POLYCLINIQUE DE BEZANNES","08000","CHARLEVILLE MEZIERES",15,1.5,52.3
"510024979","POLYCLINIQUE DE BEZANNES","51400","MOURMELON LE GRAND",15,1.5,58.3
"510024979","POLYCLINIQUE DE BEZANNES","51420","WITRY-LÈS-REIMS",15,1.5,59.8
"510024979","POLYCLINIQUE DE BEZANNES","02130","FERE EN TARDENOIS",14,1.4,62.7
"510024979","POLYCLINIQUE DE BEZANNES","51700","DORMANS",13,1.3,67.9
"510024979","POLYCLINIQUE DE BEZANNES","51450","BÉTHENY",13,1.3,65.3
"510024979","POLYCLINIQUE DE BEZANNES","51480","DAMERY",13,1.3,66.6
"510024979","POLYCLINIQUE DE BEZANNES","02220","BRAINE",13,1.3,64
"510024979","POLYCLINIQUE DE BEZANNES","51800","STE MENEHOULD",12,1.2,69.1
"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR","54300","LUNEVILLE",36,12,12
"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR","54360","BLAINVILLE-SUR-L'EAU",12,4,20
"540000478","NOUVELLE CLINIQUE LOUIS PASTEUR","54110","DOMBASLE SUR MEURTHE",12,4,16
"540000486","POLYCLINIQUE DE GENTILLY","54000","NANCY",21,6,6
"540000486","POLYCLINIQUE DE GENTILLY","54200","TOUL",15,4.3,10.3
"540001096","CH DE MT ST MARTIN","54260","LONGUYON",34,12.4,12.4
"540001096","CH DE MT ST MARTIN","54400","LONGWY",27,9.9,22.3
"540001096","CH DE MT ST MARTIN","54350","MONT-SAINT-MARTIN",20,7.3,29.6
"540001096","CH DE MT ST MARTIN","55230","SPINCOURT",17,6.2,35.8
"540001096","CH DE MT ST MARTIN","54440","HERSERANGE",16,5.8,41.6
"540001096","CH DE MT ST MARTIN","54920","VILLERS-LA-MONTAGNE",13,4.7,46.3
"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS","54700","PONT A MOUSSON",43,4.3,4.3
"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS","54000","NANCY",30,3,7.3
"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS","54200","TOUL",29,2.9,10.2
"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS","88000","EPINAL",22,2.2,12.4
"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS","55000","BAR LE DUC",20,2,14.4
"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS","54500","VANDOEUVRE LES NANCY",19,1.9,16.3
"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS","88100","ST DIE DES VOSGES",18,1.8,18.1
"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS","88150","THAON LES VOSGES",18,1.8,19.9
"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS","88600","BRUYERES",18,1.8,21.7
"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS","52100","ST DIZIER",17,1.7,23.4
"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS","54110","DOMBASLE SUR MEURTHE",17,1.7,25.1
"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS","54300","LUNEVILLE",16,1.6,26.7
"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS","88700","RAMBERVILLERS",16,1.6,28.3
"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS","88200","REMIREMONT",15,1.5,29.8
"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS","88500","MIRECOURT",12,1.2,32.2
"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS","55200","COMMERCY",12,1.2,31
"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS","54230","NEUVES MAISONS",11,1.1,33.3
"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS","88390","UXEGNEY",11,1.1,34.4
"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE","54000","NANCY",23,5.1,5.1
"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE","54200","TOUL",17,3.8,8.9
"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE","88000","EPINAL",16,3.6,12.5
"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE","54500","VANDOEUVRE LES NANCY",14,3.1,15.6
"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE","54110","DOMBASLE SUR MEURTHE",12,2.7,18.3
"540026895","HÃ”PITAL PRIVÃ‰ NANCY LORRAINE","54510","TOMBLAINE",11,2.5,20.8
"550000178","POLYCLINIQUE DU PARC - BAR-LE-DUC","55100","VERDUN",13,10.9,10.9
"560000127","CHBA SITE DE VANNES","56000","VANNES",21,11.3,11.3
"560000127","CHBA SITE DE VANNES","56400","AURAY",17,9.1,20.4
"560000127","CHBA SITE DE VANNES","56450","THEIX-NOYALO",14,7.5,27.9
"560000127","CHBA SITE DE VANNES","56250","ELVEN",12,6.5,34.4
"560000127","CHBA SITE DE VANNES","56800","PLOËRMEL",11,5.9,40.3
"560000135","GHBS- HÃ”PITAL DU SCORFF","56100","LORIENT",43,19.2,19.2
"560000135","GHBS- HÃ”PITAL DU SCORFF","56600","LANESTER",24,10.7,29.9
"560000135","GHBS- HÃ”PITAL DU SCORFF","56700","HENNEBONT",19,8.5,38.4
"560000135","GHBS- HÃ”PITAL DU SCORFF","29300","QUIMPERLÉ",18,8,46.4
"560000135","GHBS- HÃ”PITAL DU SCORFF","56240","PLOUAY",12,5.4,51.8
"560000135","GHBS- HÃ”PITAL DU SCORFF","29380","BANNALEC",11,4.9,56.7
"560000135","GHBS- HÃ”PITAL DU SCORFF","56270","PLOEMEUR",11,4.9,61.6
"560000143","CHCB SITE KERIO","56300","PONTIVY",29,14.9,14.9
"560000143","CHCB SITE KERIO","22600","LOUDÉAC",16,8.2,23.1
"560000143","CHCB SITE KERIO","56310","BUBRY",15,7.7,30.8
"560000143","CHCB SITE KERIO","56920","NOYAL PONTIVY",12,6.2,37
"560000143","CHCB SITE KERIO","56500","LOCMINÉ",11,5.6,48.2
"560000143","CHCB SITE KERIO","56150","BAUD",11,5.6,42.6
"560008799","CLINIQUE OCEANE","56400","AURAY",50,7.6,7.6
"560008799","CLINIQUE OCEANE","56000","VANNES",45,6.8,14.4
"560008799","CLINIQUE OCEANE","56890","SAINT-AVÉ",39,5.9,20.3
"560008799","CLINIQUE OCEANE","56250","ELVEN",38,5.8,26.1
"560008799","CLINIQUE OCEANE","56500","LOCMINÉ",33,5,31.1
"560008799","CLINIQUE OCEANE","56800","PLOËRMEL",26,3.9,35
"560008799","CLINIQUE OCEANE","56190","MUZILLAC",24,3.6,38.6
"560008799","CLINIQUE OCEANE","56390","GRAND-CHAMP",24,3.6,42.2
"560008799","CLINIQUE OCEANE","56230","QUESTEMBERT",23,3.5,45.7
"560008799","CLINIQUE OCEANE","56450","THEIX-NOYALO",21,3.2,52.1
"560008799","CLINIQUE OCEANE","56100","LORIENT",21,3.2,48.9
"560008799","CLINIQUE OCEANE","56330","PLUVIGNER",14,2.1,54.2
"560008799","CLINIQUE OCEANE","56220","MALANSAC",13,2,56.2
"560008799","CLINIQUE OCEANE","56550","BELZ",11,1.7,61.3
"560008799","CLINIQUE OCEANE","56410","ERDEVEN",11,1.7,59.6
"560008799","CLINIQUE OCEANE","56200","LA GACILLY",11,1.7,57.9
"560029068","GCS CLINIQUE DU TER","56100","LORIENT",28,18.8,18.8
"560029068","GCS CLINIQUE DU TER","29300","QUIMPERLÉ",12,8.1,26.9
"560029068","GCS CLINIQUE DU TER","56700","HENNEBONT",11,7.4,41.7
"560029068","GCS CLINIQUE DU TER","56600","LANESTER",11,7.4,34.3
"570000059","CH MARIE-MADELEINE DE FORBACH","99109","PAYS ETRANGER",228,53.4,53.4
"570000059","CH MARIE-MADELEINE DE FORBACH","57600","FORBACH",19,4.4,57.8
"570000059","CH MARIE-MADELEINE DE FORBACH","57350","STIRING WENDEL",14,3.3,61.1
"570000059","CH MARIE-MADELEINE DE FORBACH","57200","SARREGUEMINES",13,3,64.1
"570000059","CH MARIE-MADELEINE DE FORBACH","57800","FREYMING MERLEBACH",12,2.8,66.9
"570000059","CH MARIE-MADELEINE DE FORBACH","57490","L HOPITAL",11,2.6,69.5
"570000083","CLINIQUE SAINT NABOR","57800","FREYMING MERLEBACH",46,8.4,8.4
"570000083","CLINIQUE SAINT NABOR","57500","ST AVOLD",31,5.7,14.1
"570000083","CLINIQUE SAINT NABOR","57600","FORBACH",29,5.3,19.4
"570000083","CLINIQUE SAINT NABOR","57150","CREUTZWALD",28,5.1,24.5
"570000083","CLINIQUE SAINT NABOR","57450","FAREBERSVILLER",24,4.4,28.9
"570000083","CLINIQUE SAINT NABOR","57350","STIRING WENDEL",22,4,32.9
"570000083","CLINIQUE SAINT NABOR","57490","L HOPITAL",21,3.9,36.8
"570000083","CLINIQUE SAINT NABOR","57730","FOLSCHVILLER",21,3.9,40.7
"570000083","CLINIQUE SAINT NABOR","57340","MORHANGE",20,3.7,44.4
"570000083","CLINIQUE SAINT NABOR","57660","LIXING LES ST AVOLD",19,3.5,47.9
"570000083","CLINIQUE SAINT NABOR","57200","SARREGUEMINES",17,3.1,51
"570000083","CLINIQUE SAINT NABOR","57510","PUTTELANGE AUX LACS",17,3.1,57.2
"570000083","CLINIQUE SAINT NABOR","57470","HOMBOURG HAUT",17,3.1,54.1
"570000083","CLINIQUE SAINT NABOR","57380","FAULQUEMONT",16,2.9,60.1
"570000083","CLINIQUE SAINT NABOR","57000","METZ",14,2.6,62.7
"570000083","CLINIQUE SAINT NABOR","57220","BOULAY MOSELLE",14,2.6,65.3
"570000083","CLINIQUE SAINT NABOR","57460","BEHREN LES FORBACH",12,2.2,67.5
"570000083","CLINIQUE SAINT NABOR","57690","CREHANGE",11,2,71.5
"570000083","CLINIQUE SAINT NABOR","57320","BOUZONVILLE",11,2,69.5
"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR","57100","THIONVILLE",18,9.6,9.6
"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR","57970","YUTZ",17,9.1,18.7
"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR","57480","SIERCK-LES-BAINS",11,5.9,36.4
"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR","57290","FAMECK",11,5.9,24.6
"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR","57310","GUÉNANGE",11,5.9,30.5
"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD","57000","METZ",84,26.2,26.2
"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD","57140","WOIPPY",13,4,30.2
"570026252","HÃ”PITAL ROBERT SCHUMAN","57000","METZ",35,12.1,12.1
"570026252","HÃ”PITAL ROBERT SCHUMAN","57140","WOIPPY",17,5.9,18
"570026252","HÃ”PITAL ROBERT SCHUMAN","57950","MONTIGNY LES METZ",15,5.2,23.2
"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE","57000","METZ",39,17.1,17.1
"590000337","CH DUNKERQUE","59C04","DUNKERQUE",66,38.8,38.8
"590000337","CH DUNKERQUE","59760","GRANDE SYNTHE",23,13.5,52.3
"590000337","CH DUNKERQUE","59C06","TÉTEGHEM-COUDEKERQUE-VILLAGE",14,8.2,60.5
"590000337","CH DUNKERQUE","59210","COUDEKERQUE BRANCHE",11,6.5,67
"590000428","CH CAMBRAI","59400","CAMBRAI",38,17.2,17.2
"590000428","CH CAMBRAI","59540","CAUDRY",17,7.7,24.9
"590000428","CH CAMBRAI","59360","LE CATEAU CAMBRESIS",12,5.4,30.3
"590000592","CH DENAIN","59220","DENAIN",46,12.5,12.5
"590000592","CH DENAIN","59124","ESCAUDAIN",27,7.3,19.8
"590000592","CH DENAIN","59282","DOUCHY LES MINES",27,7.3,27.1
"590000592","CH DENAIN","59156","LOURCHES",13,3.5,30.6
"590000592","CH DENAIN","59179","FENAIN",12,3.3,33.9
"590000618","CH VALENCIENNES","59300","VALENCIENNES",41,8.3,8.3
"590000618","CH VALENCIENNES","59163","CONDE SUR L ESCAUT",25,5.1,13.4
"590000618","CH VALENCIENNES","59410","ANZIN",21,4.3,17.7
"590000618","CH VALENCIENNES","59230","ST AMAND LES EAUX",20,4.1,21.8
"590000618","CH VALENCIENNES","59590","RAISMES",18,3.7,25.5
"590000618","CH VALENCIENNES","59860","BRUAY SUR L ESCAUT",15,3,28.5
"590000618","CH VALENCIENNES","59530","LE QUESNOY",14,2.8,31.3
"590000618","CH VALENCIENNES","59970","FRESNES SUR ESCAUT",13,2.6,33.9
"590000618","CH VALENCIENNES","59990","SAULTAIN",11,2.2,38.3
"590000618","CH VALENCIENNES","59570","BAVAY",11,2.2,36.1
"590006896","POLYCLINIQUE DE LA THIERACHE","59610","FOURMIES",30,15.6,15.6
"590006896","POLYCLINIQUE DE LA THIERACHE","02500","HIRSON",19,9.9,25.5
"590006896","POLYCLINIQUE DE LA THIERACHE","59132","TRELON",14,7.3,40.1
"590006896","POLYCLINIQUE DE LA THIERACHE","02140","VERVINS",14,7.3,32.8
"590006896","POLYCLINIQUE DE LA THIERACHE","59440","AVESNES SUR HELPE",13,6.8,46.9
