"finessGeo_index","Hospital_index","TOT_etb","TOT_compet","finessGeo_competitor","Hospital_competitor"
"750300154","CLINIQUE TURIN",204,246,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"750300154","CLINIQUE TURIN",204,153,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"750300154","CLINIQUE TURIN",204,137,"930300025","HÃ”PITAL EUROPEEN DE PARIS"
"750300154","CLINIQUE TURIN",187,127,"750150237","HÃ”PITAL DE LA CROIX SAINT SIMON"
"750300154","CLINIQUE TURIN",143,125,"930000328","CH GENERAL DELAFONTAINE"
"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS",112,200,"940000573","CHIC DE CRETEIL"
"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS",179,162,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS",163,137,"940813033","CLINIQUE DE BERCY"
"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS",179,104,"920100021","GHU APHP UPS SITE ANTOINE BECLERE"
"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS",164,100,"750150237","HÃ”PITAL DE LA CROIX SAINT SIMON"
"750300766","CLINIQUE BIZET",80,82,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"750300766","CLINIQUE BIZET",106,82,"750300154","CLINIQUE TURIN"
"750300766","CLINIQUE BIZET",106,58,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"750300766","CLINIQUE BIZET",106,49,"920029550","CENTRE MÃ‰DICO-CHIRURGICAL AMBROISE PARE HARTMANN SITE 48 TER"
"750300766","CLINIQUE BIZET",93,48,"750300915","CLINIQUE INTERNATIONALE PARC MONCEAU"
"750300881","CLINIQUE DU TROCADERO",66,128,"100000124","POLYCLINIQUE MONTIER LA CELLE"
"750300881","CLINIQUE DU TROCADERO",66,53,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"750300881","CLINIQUE DU TROCADERO",27,34,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"750300881","CLINIQUE DU TROCADERO",27,34,"780300414","CH PRIVÃ‰ DE L EUROPE"
"750300881","CLINIQUE DU TROCADERO",48,30,"920000643","HÃ”PITAL FRANCO BRITANNIQUE - FCJ"
"750300915","CLINIQUE INTERNATIONALE PARC MONCEAU",64,121,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"750300915","CLINIQUE INTERNATIONALE PARC MONCEAU",64,89,"750300154","CLINIQUE TURIN"
"750300915","CLINIQUE INTERNATIONALE PARC MONCEAU",64,80,"750803447","GHU APHP CUP SITE G POMPIDOU HEGP"
"750300915","CLINIQUE INTERNATIONALE PARC MONCEAU",64,78,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"750300915","CLINIQUE INTERNATIONALE PARC MONCEAU",64,64,"750300766","CLINIQUE BIZET"
"750301145","CLINIQUE DU MONT LOUIS",95,126,"750150237","HÃ”PITAL DE LA CROIX SAINT SIMON"
"750301145","CLINIQUE DU MONT LOUIS",95,109,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"750301145","CLINIQUE DU MONT LOUIS",95,109,"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS"
"750301145","CLINIQUE DU MONT LOUIS",95,104,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"750301145","CLINIQUE DU MONT LOUIS",95,90,"750300154","CLINIQUE TURIN"
"750803447","GHU APHP CUP SITE G POMPIDOU HEGP",76,53,"920100021","GHU APHP UPS SITE ANTOINE BECLERE"
"750803447","GHU APHP CUP SITE G POMPIDOU HEGP",76,37,"750300154","CLINIQUE TURIN"
"750803447","GHU APHP CUP SITE G POMPIDOU HEGP",76,33,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"750803447","GHU APHP CUP SITE G POMPIDOU HEGP",76,31,"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS"
"750803447","GHU APHP CUP SITE G POMPIDOU HEGP",76,28,"750300766","CLINIQUE BIZET"
"760000018","CH DIEPPE",110,54,"760027292","POLYCLINIQUE MEGIVAL"
"760000018","CH DIEPPE",99,9,"760921809","HÃ”PITAUX PRIVÃ‰S ROUENNAIS L'EUROPE"
"760000018","CH DIEPPE",92,6,"760000158","HÃ”PITAL CHARLES NICOLLE CHU ROUEN"
"760000018","CH DIEPPE",98,6,"760780510","CLINIQUE DU CEDRE"
"760000018","CH DIEPPE",23,3,"760025312","HÃ”PITAUX PRIVÃ‰S ROUENNAIS MATHILDE"
"760000158","HÃ”PITAL CHARLES NICOLLE CHU ROUEN",199,275,"760921809","HÃ”PITAUX PRIVÃ‰S ROUENNAIS L'EUROPE"
"760000158","HÃ”PITAL CHARLES NICOLLE CHU ROUEN",199,183,"760025312","HÃ”PITAUX PRIVÃ‰S ROUENNAIS MATHILDE"
"760000158","HÃ”PITAL CHARLES NICOLLE CHU ROUEN",199,141,"760780619","CLINIQUE SAINT HILAIRE"
"760000158","HÃ”PITAL CHARLES NICOLLE CHU ROUEN",183,46,"760780510","CLINIQUE DU CEDRE"
"760000158","HÃ”PITAL CHARLES NICOLLE CHU ROUEN",136,44,"760000463","CH LES FEUGRAIS CHI ELBEUF"
"760000463","CH LES FEUGRAIS CHI ELBEUF",144,98,"760921809","HÃ”PITAUX PRIVÃ‰S ROUENNAIS L'EUROPE"
"760000463","CH LES FEUGRAIS CHI ELBEUF",144,46,"760025312","HÃ”PITAUX PRIVÃ‰S ROUENNAIS MATHILDE"
"760000463","CH LES FEUGRAIS CHI ELBEUF",144,38,"760000158","HÃ”PITAL CHARLES NICOLLE CHU ROUEN"
"760000463","CH LES FEUGRAIS CHI ELBEUF",144,22,"760780619","CLINIQUE SAINT HILAIRE"
"760000463","CH LES FEUGRAIS CHI ELBEUF",114,7,"760780510","CLINIQUE DU CEDRE"
"760021329","HÃ”PITAL PRIVÃ‰ DE L'ESTUAIRE",791,145,"760805770","HÃ”PITAL JACQUES MONOD CH LE HAVRE"
"760021329","HÃ”PITAL PRIVÃ‰ DE L'ESTUAIRE",774,43,"760780825","CLINIQUE DE L'ABBAYE"
"760021329","HÃ”PITAL PRIVÃ‰ DE L'ESTUAIRE",586,28,"760921809","HÃ”PITAUX PRIVÃ‰S ROUENNAIS L'EUROPE"
"760021329","HÃ”PITAL PRIVÃ‰ DE L'ESTUAIRE",735,20,"760027292","POLYCLINIQUE MEGIVAL"
"760021329","HÃ”PITAL PRIVÃ‰ DE L'ESTUAIRE",739,19,"760000158","HÃ”PITAL CHARLES NICOLLE CHU ROUEN"
"760025312","HÃ”PITAUX PRIVÃ‰S ROUENNAIS MATHILDE",142,219,"760921809","HÃ”PITAUX PRIVÃ‰S ROUENNAIS L'EUROPE"
"760025312","HÃ”PITAUX PRIVÃ‰S ROUENNAIS MATHILDE",142,119,"760000158","HÃ”PITAL CHARLES NICOLLE CHU ROUEN"
"760025312","HÃ”PITAUX PRIVÃ‰S ROUENNAIS MATHILDE",142,104,"760780619","CLINIQUE SAINT HILAIRE"
"760025312","HÃ”PITAUX PRIVÃ‰S ROUENNAIS MATHILDE",122,41,"760000463","CH LES FEUGRAIS CHI ELBEUF"
"760025312","HÃ”PITAUX PRIVÃ‰S ROUENNAIS MATHILDE",121,25,"760780510","CLINIQUE DU CEDRE"
"760027292","POLYCLINIQUE MEGIVAL",60,81,"760000018","CH DIEPPE"
"760027292","POLYCLINIQUE MEGIVAL",49,11,"760000158","HÃ”PITAL CHARLES NICOLLE CHU ROUEN"
"760027292","POLYCLINIQUE MEGIVAL",49,11,"760780510","CLINIQUE DU CEDRE"
"760027292","POLYCLINIQUE MEGIVAL",22,6,"760025312","HÃ”PITAUX PRIVÃ‰S ROUENNAIS MATHILDE"
"760027292","POLYCLINIQUE MEGIVAL",60,6,"760921809","HÃ”PITAUX PRIVÃ‰S ROUENNAIS L'EUROPE"
"760780619","CLINIQUE SAINT HILAIRE",120,140,"760921809","HÃ”PITAUX PRIVÃ‰S ROUENNAIS L'EUROPE"
"760780619","CLINIQUE SAINT HILAIRE",120,102,"760000158","HÃ”PITAL CHARLES NICOLLE CHU ROUEN"
"760780619","CLINIQUE SAINT HILAIRE",120,98,"760025312","HÃ”PITAUX PRIVÃ‰S ROUENNAIS MATHILDE"
"760780619","CLINIQUE SAINT HILAIRE",120,38,"760780510","CLINIQUE DU CEDRE"
"760780619","CLINIQUE SAINT HILAIRE",106,13,"760027292","POLYCLINIQUE MEGIVAL"
"760780825","CLINIQUE DE L'ABBAYE",57,80,"760021329","HÃ”PITAL PRIVÃ‰ DE L'ESTUAIRE"
"760780825","CLINIQUE DE L'ABBAYE",57,15,"760805770","HÃ”PITAL JACQUES MONOD CH LE HAVRE"
"760780825","CLINIQUE DE L'ABBAYE",26,7,"760921809","HÃ”PITAUX PRIVÃ‰S ROUENNAIS L'EUROPE"
"760780825","CLINIQUE DE L'ABBAYE",57,6,"760000158","HÃ”PITAL CHARLES NICOLLE CHU ROUEN"
"760780825","CLINIQUE DE L'ABBAYE",57,6,"760780619","CLINIQUE SAINT HILAIRE"
"760805770","HÃ”PITAL JACQUES MONOD CH LE HAVRE",107,602,"760021329","HÃ”PITAL PRIVÃ‰ DE L'ESTUAIRE"
"760805770","HÃ”PITAL JACQUES MONOD CH LE HAVRE",107,24,"760780825","CLINIQUE DE L'ABBAYE"
"760805770","HÃ”PITAL JACQUES MONOD CH LE HAVRE",107,9,"760000158","HÃ”PITAL CHARLES NICOLLE CHU ROUEN"
"760805770","HÃ”PITAL JACQUES MONOD CH LE HAVRE",96,8,"760027292","POLYCLINIQUE MEGIVAL"
"760805770","HÃ”PITAL JACQUES MONOD CH LE HAVRE",79,7,"760921809","HÃ”PITAUX PRIVÃ‰S ROUENNAIS L'EUROPE"
"760921809","HÃ”PITAUX PRIVÃ‰S ROUENNAIS L'EUROPE",490,243,"760025312","HÃ”PITAUX PRIVÃ‰S ROUENNAIS MATHILDE"
"760921809","HÃ”PITAUX PRIVÃ‰S ROUENNAIS L'EUROPE",507,230,"760000158","HÃ”PITAL CHARLES NICOLLE CHU ROUEN"
"760921809","HÃ”PITAUX PRIVÃ‰S ROUENNAIS L'EUROPE",507,185,"760780619","CLINIQUE SAINT HILAIRE"
"760921809","HÃ”PITAUX PRIVÃ‰S ROUENNAIS L'EUROPE",418,167,"760000463","CH LES FEUGRAIS CHI ELBEUF"
"760921809","HÃ”PITAUX PRIVÃ‰S ROUENNAIS L'EUROPE",359,52,"760780510","CLINIQUE DU CEDRE"
"770000156","GHSIF SITE MELUN-SENART",11,79,"770300143","CLINIQUE SAINT JEAN L ERMITAGE"
"770000156","GHSIF SITE MELUN-SENART",11,17,"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN"
"770000156","GHSIF SITE MELUN-SENART",11,9,"770300135","CLINIQUE MÃ‰DICO-CHIRURGICALE LES FONTAINES"
"770000156","GHSIF SITE MELUN-SENART",11,7,"910300144","CLINIQUE DU MOUSSEAU"
"770000156","GHSIF SITE MELUN-SENART",11,6,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"770000164","CH SUD SEINE ET MARNE SITE MONTEREAU",69,31,"890975550","CH SENS"
"770000164","CH SUD SEINE ET MARNE SITE MONTEREAU",69,29,"890000169","CLINIQUE PAUL PICQUET SENS"
"770000164","CH SUD SEINE ET MARNE SITE MONTEREAU",69,8,"770300143","CLINIQUE SAINT JEAN L ERMITAGE"
"770000164","CH SUD SEINE ET MARNE SITE MONTEREAU",69,6,"770300135","CLINIQUE MÃ‰DICO-CHIRURGICALE LES FONTAINES"
"770000164","CH SUD SEINE ET MARNE SITE MONTEREAU",69,6,"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN"
"770000446","CH DE MEAUX SITE SAINT FARON",53,21,"770019032","GHEF MARNE LA VALLEE SITE JOSSIGNY"
"770000446","CH DE MEAUX SITE SAINT FARON",53,13,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"770000446","CH DE MEAUX SITE SAINT FARON",53,12,"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E"
"770000446","CH DE MEAUX SITE SAINT FARON",53,11,"770300135","CLINIQUE MÃ‰DICO-CHIRURGICALE LES FONTAINES"
"770000446","CH DE MEAUX SITE SAINT FARON",53,11,"920029550","CENTRE MÃ‰DICO-CHIRURGICAL AMBROISE PARE HARTMANN SITE 48 TER"
"770019032","GHEF MARNE LA VALLEE SITE JOSSIGNY",101,71,"770000446","CH DE MEAUX SITE SAINT FARON"
"770019032","GHEF MARNE LA VALLEE SITE JOSSIGNY",101,58,"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E"
"770019032","GHEF MARNE LA VALLEE SITE JOSSIGNY",90,36,"770300135","CLINIQUE MÃ‰DICO-CHIRURGICALE LES FONTAINES"
"770019032","GHEF MARNE LA VALLEE SITE JOSSIGNY",101,23,"920029550","CENTRE MÃ‰DICO-CHIRURGICAL AMBROISE PARE HARTMANN SITE 48 TER"
"770019032","GHEF MARNE LA VALLEE SITE JOSSIGNY",101,16,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"770300143","CLINIQUE SAINT JEAN L ERMITAGE",283,139,"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN"
"770300143","CLINIQUE SAINT JEAN L ERMITAGE",283,43,"770000156","GHSIF SITE MELUN-SENART"
"770300143","CLINIQUE SAINT JEAN L ERMITAGE",266,39,"910300144","CLINIQUE DU MOUSSEAU"
"770300143","CLINIQUE SAINT JEAN L ERMITAGE",283,38,"770300135","CLINIQUE MÃ‰DICO-CHIRURGICALE LES FONTAINES"
"770300143","CLINIQUE SAINT JEAN L ERMITAGE",241,28,"910300177","CLINIQUE DE L'YVETTE"
"780000287","CH FRANCOIS QUESNAY MANTES",104,67,"780300414","CH PRIVÃ‰ DE L EUROPE"
"780000287","CH FRANCOIS QUESNAY MANTES",104,34,"780000311","CHIC POISSY ST GERMAIN SITE DE POISSY"
"780000287","CH FRANCOIS QUESNAY MANTES",104,33,"780300208","CLINIQUE SAINT LOUIS"
"780000287","CH FRANCOIS QUESNAY MANTES",69,16,"760921809","HÃ”PITAUX PRIVÃ‰S ROUENNAIS L'EUROPE"
"780000287","CH FRANCOIS QUESNAY MANTES",72,10,"750300154","CLINIQUE TURIN"
"780000311","CHIC POISSY ST GERMAIN SITE DE POISSY",173,203,"780300414","CH PRIVÃ‰ DE L EUROPE"
"780000311","CHIC POISSY ST GERMAIN SITE DE POISSY",149,169,"950300244","CH PRIVÃ‰ SAINTE MARIE OSNY"
"780000311","CHIC POISSY ST GERMAIN SITE DE POISSY",173,109,"780300208","CLINIQUE SAINT LOUIS"
"780000311","CHIC POISSY ST GERMAIN SITE DE POISSY",109,103,"950000364","HÃ”PITAL NOVO SITE PONTOISE"
"780000311","CHIC POISSY ST GERMAIN SITE DE POISSY",64,48,"780000287","CH FRANCOIS QUESNAY MANTES"
"780300208","CLINIQUE SAINT LOUIS",59,78,"780000311","CHIC POISSY ST GERMAIN SITE DE POISSY"
"780300208","CLINIQUE SAINT LOUIS",59,66,"780300414","CH PRIVÃ‰ DE L EUROPE"
"780300208","CLINIQUE SAINT LOUIS",25,11,"780000287","CH FRANCOIS QUESNAY MANTES"
"780300208","CLINIQUE SAINT LOUIS",59,10,"920100047","HÃ”PITAL LOUIS MOURIER"
"780300208","CLINIQUE SAINT LOUIS",25,9,"600000467","CH GHPSO CREIL"
"780300323","HÃ”PITAL PRIVÃ‰ FRANCISCAINES",27,17,"780300414","CH PRIVÃ‰ DE L EUROPE"
"780300323","HÃ”PITAL PRIVÃ‰ FRANCISCAINES",27,9,"920100021","GHU APHP UPS SITE ANTOINE BECLERE"
"780300323","HÃ”PITAL PRIVÃ‰ FRANCISCAINES",27,5,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"780300323","HÃ”PITAL PRIVÃ‰ FRANCISCAINES",27,5,"780300208","CLINIQUE SAINT LOUIS"
"780300323","HÃ”PITAL PRIVÃ‰ FRANCISCAINES",16,4,"750300915","CLINIQUE INTERNATIONALE PARC MONCEAU"
"780300414","CH PRIVÃ‰ DE L EUROPE",505,205,"780000311","CHIC POISSY ST GERMAIN SITE DE POISSY"
"780300414","CH PRIVÃ‰ DE L EUROPE",534,156,"780300208","CLINIQUE SAINT LOUIS"
"780300414","CH PRIVÃ‰ DE L EUROPE",241,109,"780300422","HÃ”PITAL PRIVÃ‰ DE L OUEST PARISIEN"
"780300414","CH PRIVÃ‰ DE L EUROPE",166,96,"950000307","CH VICTOR DUPOUY"
"780300414","CH PRIVÃ‰ DE L EUROPE",231,81,"950807982","CLINIQUE CLAUDE BERNARD"
"780300422","HÃ”PITAL PRIVÃ‰ DE L OUEST PARISIEN",74,89,"780300414","CH PRIVÃ‰ DE L EUROPE"
"780300422","HÃ”PITAL PRIVÃ‰ DE L OUEST PARISIEN",74,24,"780300323","HÃ”PITAL PRIVÃ‰ FRANCISCAINES"
"780300422","HÃ”PITAL PRIVÃ‰ DE L OUEST PARISIEN",74,13,"780300208","CLINIQUE SAINT LOUIS"
"780300422","HÃ”PITAL PRIVÃ‰ DE L OUEST PARISIEN",74,12,"920100021","GHU APHP UPS SITE ANTOINE BECLERE"
"780300422","HÃ”PITAL PRIVÃ‰ DE L OUEST PARISIEN",58,9,"780000311","CHIC POISSY ST GERMAIN SITE DE POISSY"
"790009948","POLYCLINIQUE INKERMANN",202,77,"860000223","CHU LA MILETRIE"
"790009948","POLYCLINIQUE INKERMANN",187,23,"170780662","CLINIQUE DE L'ATLANTIQUE"
"790009948","POLYCLINIQUE INKERMANN",150,10,"170000152","CH ROCHEFORT"
"790009948","POLYCLINIQUE INKERMANN",35,9,"850000142","CHD SITE LA ROCHE SUR YON"
"790009948","POLYCLINIQUE INKERMANN",157,8,"860010321","POLYCLINIQUE DE POITIERS"
"800002503","SA SAINTE ISABELLE",51,5,"590008041","POLYCLINIQUE VAUBAN"
"800002503","SA SAINTE ISABELLE",62,4,"620003202","CH ARRONDISSEMENT DE MONTREUIL"
"800002503","SA SAINTE ISABELLE",51,4,"800006124","CHU AMIENS SUD"
"800002503","SA SAINTE ISABELLE",62,4,"800009920","SA CLINIQUE VICTOR PAUCHET"
"800002503","SA SAINTE ISABELLE",62,2,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"800006124","CHU AMIENS SUD",217,203,"800009920","SA CLINIQUE VICTOR PAUCHET"
"800006124","CHU AMIENS SUD",217,69,"800009466","POLYCLINIQUE DE PICARDIE"
"800006124","CHU AMIENS SUD",135,18,"600110175","CLINIQUE DU PARC SAINT LAZARE"
"800006124","CHU AMIENS SUD",148,12,"600100754","POLYCLINIQUE SAINT-COME SA"
"800006124","CHU AMIENS SUD",148,8,"600113476","CH CHICN COMPIÃˆGNE"
"800009466","POLYCLINIQUE DE PICARDIE",44,138,"800006124","CHU AMIENS SUD"
"800009466","POLYCLINIQUE DE PICARDIE",44,137,"800009920","SA CLINIQUE VICTOR PAUCHET"
"800009466","POLYCLINIQUE DE PICARDIE",31,3,"600100754","POLYCLINIQUE SAINT-COME SA"
"800009466","POLYCLINIQUE DE PICARDIE",44,2,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"800009466","POLYCLINIQUE DE PICARDIE",31,2,"600110175","CLINIQUE DU PARC SAINT LAZARE"
"800009920","SA CLINIQUE VICTOR PAUCHET",259,221,"800006124","CHU AMIENS SUD"
"800009920","SA CLINIQUE VICTOR PAUCHET",235,69,"800009466","POLYCLINIQUE DE PICARDIE"
"800009920","SA CLINIQUE VICTOR PAUCHET",117,18,"600110175","CLINIQUE DU PARC SAINT LAZARE"
"800009920","SA CLINIQUE VICTOR PAUCHET",153,17,"600100754","POLYCLINIQUE SAINT-COME SA"
"800009920","SA CLINIQUE VICTOR PAUCHET",142,8,"600113476","CH CHICN COMPIÃˆGNE"
"810101170","CLINIQUE TOULOUSE LAUTREC",279,75,"310781000","CLINIQUE DES CEDRES"
"810101170","CLINIQUE TOULOUSE LAUTREC",175,17,"810101444","CLINIQUE DU SIDOBRE"
"810101170","CLINIQUE TOULOUSE LAUTREC",266,16,"310783055","HÃ”PITAL DE RANGUEIL CHU TOULOUSE"
"810101170","CLINIQUE TOULOUSE LAUTREC",11,16,"460000045","CH FIGEAC SITE MARTIN MALVY"
"810101170","CLINIQUE TOULOUSE LAUTREC",199,15,"310780283","NOUVELLE CLINIQUE DE L'UNION"
"810101444","CLINIQUE DU SIDOBRE",195,19,"310781000","CLINIQUE DES CEDRES"
"810101444","CLINIQUE DU SIDOBRE",191,8,"310783055","HÃ”PITAL DE RANGUEIL CHU TOULOUSE"
"810101444","CLINIQUE DU SIDOBRE",173,6,"310026927","CLINIQUE CAPIO LA CROIX DU SUD"
"810101444","CLINIQUE DU SIDOBRE",131,6,"310780283","NOUVELLE CLINIQUE DE L'UNION"
"810101444","CLINIQUE DU SIDOBRE",175,6,"810101170","CLINIQUE TOULOUSE LAUTREC"
"820000040","CLINIQUE CROIX SAINT MICHEL",88,143,"310781000","CLINIQUE DES CEDRES"
"820000040","CLINIQUE CROIX SAINT MICHEL",88,12,"310783055","HÃ”PITAL DE RANGUEIL CHU TOULOUSE"
"820000040","CLINIQUE CROIX SAINT MICHEL",88,9,"310780283","NOUVELLE CLINIQUE DE L'UNION"
"820000040","CLINIQUE CROIX SAINT MICHEL",76,5,"310780382","CLINIQUE AMBROISE PARE"
"820000040","CLINIQUE CROIX SAINT MICHEL",70,5,"310781505","CLINIQUE D'OCCITANIE"
"830000311","CHIC DE FREJUS SAINT RAPHAEL",146,126,"830100459","CLINIQUE SAINT MICHEL"
"830000311","CHIC DE FREJUS SAINT RAPHAEL",146,50,"060789195","CHU DE NICE HÃ”PITAL DE L'ARCHET"
"830000311","CHIC DE FREJUS SAINT RAPHAEL",146,30,"830100251","CLINIQUE DU CAP D'OR"
"830000311","CHIC DE FREJUS SAINT RAPHAEL",135,22,"060021417","HÃ”PITAL PRIVÃ‰ CANNES OXFORD"
"830000311","CHIC DE FREJUS SAINT RAPHAEL",130,16,"130783327","CLINIQUE BOUCHARD"
"830000345","CHITS CH SAINTE MUSSE",315,637,"830100459","CLINIQUE SAINT MICHEL"
"830000345","CHITS CH SAINTE MUSSE",315,334,"830100434","CLINIQUE SAINT JEAN"
"830000345","CHITS CH SAINTE MUSSE",315,229,"830100251","CLINIQUE DU CAP D'OR"
"830000345","CHITS CH SAINTE MUSSE",254,38,"130783327","CLINIQUE BOUCHARD"
"830000345","CHITS CH SAINTE MUSSE",231,22,"130786742","HÃ”PITAL D'INSTRUCTION DES ARMÃ‰ES LAVERAN"
"830100251","CLINIQUE DU CAP D'OR",253,422,"830100459","CLINIQUE SAINT MICHEL"
"830100251","CLINIQUE DU CAP D'OR",253,220,"830100434","CLINIQUE SAINT JEAN"
"830100251","CLINIQUE DU CAP D'OR",253,139,"830000345","CHITS CH SAINTE MUSSE"
"830100251","CLINIQUE DU CAP D'OR",204,27,"130783327","CLINIQUE BOUCHARD"
"830100251","CLINIQUE DU CAP D'OR",15,23,"830000311","CHIC DE FREJUS SAINT RAPHAEL"
"830100434","CLINIQUE SAINT JEAN",359,641,"830100459","CLINIQUE SAINT MICHEL"
"830100434","CLINIQUE SAINT JEAN",359,298,"830000345","CHITS CH SAINTE MUSSE"
"830100434","CLINIQUE SAINT JEAN",359,265,"830100251","CLINIQUE DU CAP D'OR"
"830100434","CLINIQUE SAINT JEAN",280,31,"130783327","CLINIQUE BOUCHARD"
"830100434","CLINIQUE SAINT JEAN",278,23,"130786742","HÃ”PITAL D'INSTRUCTION DES ARMÃ‰ES LAVERAN"
"830100459","CLINIQUE SAINT MICHEL",935,412,"830100434","CLINIQUE SAINT JEAN"
"830100459","CLINIQUE SAINT MICHEL",614,385,"060789195","CHU DE NICE HÃ”PITAL DE L'ARCHET"
"830100459","CLINIQUE SAINT MICHEL",1030,348,"830100251","CLINIQUE DU CAP D'OR"
"830100459","CLINIQUE SAINT MICHEL",919,347,"830000345","CHITS CH SAINTE MUSSE"
"830100459","CLINIQUE SAINT MICHEL",275,165,"830000311","CHIC DE FREJUS SAINT RAPHAEL"
"840000400","SYNERGIA LUBERON",389,125,"840000467","CAPIO CLINIQUE D'ORANGE"
"840000400","SYNERGIA LUBERON",500,109,"840000418","CHIC DE CAVAILLON LAURIS"
"840000400","SYNERGIA LUBERON",385,29,"130786361","POLYCLINIQUE DU PARC RAMBOT"
"840000400","SYNERGIA LUBERON",298,27,"300782117","CHU NIMES CAREMEAU"
"840000400","SYNERGIA LUBERON",307,23,"340015502","CLINIQUE LE MILLENAIRE"
"840000418","CHIC DE CAVAILLON LAURIS",33,156,"840000400","SYNERGIA LUBERON"
"840000418","CHIC DE CAVAILLON LAURIS",22,41,"840000467","CAPIO CLINIQUE D'ORANGE"
"840000418","CHIC DE CAVAILLON LAURIS",22,10,"300782117","CHU NIMES CAREMEAU"
"840000418","CHIC DE CAVAILLON LAURIS",11,7,"130001225","HÃ”PITAL DU PAYS SALONAIS"
"840000418","CHIC DE CAVAILLON LAURIS",33,7,"340782036","HÃ”PITAL ST ELOI CHU MONTPELLIER"
"840000467","CAPIO CLINIQUE D'ORANGE",130,197,"840000400","SYNERGIA LUBERON"
"840000467","CAPIO CLINIQUE D'ORANGE",130,43,"840000418","CHIC DE CAVAILLON LAURIS"
"840000467","CAPIO CLINIQUE D'ORANGE",130,28,"300782117","CHU NIMES CAREMEAU"
"840000467","CAPIO CLINIQUE D'ORANGE",130,17,"340015502","CLINIQUE LE MILLENAIRE"
"840000467","CAPIO CLINIQUE D'ORANGE",108,16,"130786361","POLYCLINIQUE DU PARC RAMBOT"
"850000118","CLINIQUE SAINT CHARLES",34,44,"850000142","CHD SITE LA ROCHE SUR YON"
"850000118","CLINIQUE SAINT CHARLES",34,11,"440000271","CHU DE NANTES SITE HOTEL DIEU HME"
"850000118","CLINIQUE SAINT CHARLES",34,11,"440000412","CLINIQUE BRETECHE VIAUD"
"850000118","CLINIQUE SAINT CHARLES",34,7,"440033819","SANTÃ‰ ATLANTIQUE"
"850000118","CLINIQUE SAINT CHARLES",23,2,"750301145","CLINIQUE DU MONT LOUIS"
"850000142","CHD SITE LA ROCHE SUR YON",81,48,"850000118","CLINIQUE SAINT CHARLES"
"850000142","CHD SITE LA ROCHE SUR YON",81,22,"440000412","CLINIQUE BRETECHE VIAUD"
"850000142","CHD SITE LA ROCHE SUR YON",81,20,"440000271","CHU DE NANTES SITE HOTEL DIEU HME"
"850000142","CHD SITE LA ROCHE SUR YON",81,16,"440033819","SANTÃ‰ ATLANTIQUE"
"850000142","CHD SITE LA ROCHE SUR YON",51,5,"490014909","CLINIQUE DE L'ANJOU"
"860000223","CHU LA MILETRIE",123,115,"790009948","POLYCLINIQUE INKERMANN"
"860000223","CHU LA MILETRIE",435,76,"860010321","POLYCLINIQUE DE POITIERS"
"860000223","CHU LA MILETRIE",40,6,"170780662","CLINIQUE DE L'ATLANTIQUE"
"860000223","CHU LA MILETRIE",78,6,"490014909","CLINIQUE DE L'ANJOU"
"860000223","CHU LA MILETRIE",29,4,"170000152","CH ROCHEFORT"
"860010321","POLYCLINIQUE DE POITIERS",22,79,"860000223","CHU LA MILETRIE"
"860010321","POLYCLINIQUE DE POITIERS",22,1,"290004324","CHRU BREST SITE HÃ”PITAL CAVALE BLANCHE"
