"finessGeo","code_geo","annee","rs","statut","adresse","code_postal","ville","longitude","latitude","code_dep","lib_dep","code_reg","lib_reg","cso","LAB_SOFFCO"
"210006938","21000",2025,"POLE DE BIOLOGIE CHU DIJON","public academic","2 RUE ANGELIQUE DUCOUDRAY",21000,"DIJON","5.0700369167","47.323480733","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210011847","21000",2025,"POLYCLINIQUE DU PARC DREVON","private for profit","18 COURS GENERAL DE GAULLE",21076,"DIJON","5.0442251419","47.313068618","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210012670","21000",2025,"HÔPITAL PRIVÉ DIJON BOURGOGNE","private for profit","22 AVENUE FRANÇOISE GIROUD",21000,"DIJON","5.049496417","47.362009468","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210013470","21140",2025,"UNITÉ DE DIALYSE DE SEMUR-EN-AUXOIS","private for profit",NA,NA,NA,NA,NA,"21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210015087","21240",2025,"LA MAISON DES FEMMES 21","public academic",NA,NA,NA,NA,NA,"21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210780110","21000",2017,"CLINIQUE SAINTE MARTHE","private for profit","56 RUE DE LA PREFECTURE",21000,"DIJON","5.0426636935","47.324929122","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210780136","21300",2017,"CLINIQUE MÉDICO-CHIRURGICALE DE CHENOVE","private for profit","42 BOULEVARD HENRI BAZIN",21302,"CHENOVE","5.0182792116","47.299519372","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210780789","21240",2025,"CLINIQUE MUTUALISTE BENIGNE JOLY","private for profit","ALLEE ROGER RENARD",21240,"TALANT","5.0099480679","47.343258303","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,1
"210780979","21121",2017,"CLINIQUE DE FONTAINE","private for profit","1 RUE DES CREOTS",21121,"FONTAINE LES DIJON","5.0159464457","47.343523557","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210781621","21000",2015,"HÔPITAL GÉNÉRAL CHU DIJON","public academic","3 RUE DU FAUBOURG RAINES",21033,"DIJON","5.0309765509","47.318128026","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210986089","21000",2025,"CH REG UNIVERSITAIRE DIJ","public academic","2 RUE JULES VIOLLE",21000,"DIJON","5.0554651844","47.318552531","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210986360","21000",2025,"ANTENNE DIALYSE DE DIJON","private for profit","RUE GAFFAREL",21033,"DIJON","5.0730048454","47.321455592","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210986378","21000",2014,"AUTODIALYSE DIJON RESIDENCE ST ETIENNE","private for profit",NA,NA,NA,NA,NA,"21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210986840","21800",2025,"USP LA MIRANDIERE","public academic","1 RUE DE LA GOUGE",21801,"QUETIGNY","5.1081920855","47.306250968","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210987558","21000",2025,"HÔPITAL LE BOCAGE CHRU DIJON","public academic","1 BOULEVARD JEANNE D ARC",21079,"DIJON","5.065280327","47.322052537","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",1,0
"210987574","21230",2025,"CH ARNAY LE DUC","public","3 RUE DES CAPUCINS",21230,"ARNAY LE DUC","4.4856951906","47.132128316","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210987582","21120",2025,"CH D'IS-SUR-TILLE","public","21 RUE VICTOR HUGO",21120,"IS SUR TILLE","5.1067994781","47.51944639","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210987590","21700",2025,"CH NUITS SAINT GEORGES","public","6 RUE HENRI CHALLAND",21703,"NUITS SAINT GEORGES","4.949321005","47.134232639","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210987608","21350",2019,"CH HAUTE COTE D OR","public","7 RUE GUENIOT",21350,"VITTEAUX","4.5376575692","47.396146716","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210987616","21C03",2025,"CH SEURRE","public","14 FAUBOURG ST GEORGES",21250,"SEURRE","5.1470734981","46.995525318","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210987632","21000",2025,"CH LA CHARTREUSE DIJON","public","1 BOULEVARD CHANOINE KIR",21033,"DIJON","5.0112115836","47.321119666","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210987640","21130",2025,"CH D'AUXONNE","public","5 RUE DU CHÂTEAU",21130,"AUXONNE","5.3837618701","47.190955088","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210987657","21200",2025,"HOSPICES CIVILS DE BEAUNE","public","AVENUE GUIGONE DE SALINS",21203,"BEAUNE","4.8343884104","47.031863627","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210987665","21400",2025,"CH HCO SITE DE CHATILLON SUR SEINE","public","2 RUE BARON CLAUDE PETIET",21400,"CHATILLON SUR SEINE","4.5596009187","47.861854947","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210987673","21500",2025,"CH HCO SITE DE MONTBARD","public","24 RUE AUGUSTE CARRE",21500,"MONTBARD","4.3404543145","47.6244775","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210987681","21210",2025,"CH HCO SITE DE SAULIEU","public","2 RUE COURTEPEE",21210,"SAULIEU","4.2291874192","47.282170099","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210987699","21140",2025,"CH ROBERT MORLEVAT","public","3 AVENUE PASTEUR",21140,"SEMUR EN AUXOIS","4.3467950626","47.49420829","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"210987731","21000",2025,"CLCC GEORGES-FRANCOIS LECLERC","public","1 RUE PROFESSEUR MARION",21079,"DIJON","5.0694103377","47.318908148","21","CÔTE-D OR","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"220000012","22000",2025,"CH YVES LE FOLL","public","10 RUE MARCEL PROUST",22023,"SAINT BRIEUC","-2.749635315","48.491694645","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220000095","22100",2025,"GHRE- SITE DINAN RENE PLEVEN","public","74 RUE CHATEAUBRIAND",22101,"DINAN","-2.047323424","48.449488293","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220000111","22300",2025,"POLYCLINIQUE DU TREGOR","private for profit","RUE DU DR JACQUES FEUILLU",22303,"LANNION","-3.446242426","48.726097565","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220000236","22110",2025,"CH PLOUGUERNÉVEL","private not-for-profit","2 ROUTE DE ROSTRENEN",22110,"PLOUGUERNEVEL","-3.254336927","48.240337682","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220000269","22000",2015,"CLINIQUE ARMORICAINE RADIOLOGIE","private for profit","21 RUE DU VIEUX SEMINAIRE",22015,"SAINT BRIEUC","-2.763918599","48.509771735","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220000285","22000",2015,"CH PRIVÉ ST-BRIEUC - SITE STE-JEANNE D'ARC","private for profit","9 RUE DU VIEUX SEMINAIRE",22015,"SAINT BRIEUC","-2.766279255","48.509882507","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220000301","22000",2015,"CH PRIVÉ ST-BRIEUC - SITE STE-THERESE","private for profit","58 RUE LA FAYETTE",22003,"SAINT BRIEUC","-2.747372063","48.509410996","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220000343","22200",2025,"CH GUINGAMP","public","17 RUE DE L'ARMOR",22200,"GUINGAMP","-3.148339839","48.561394716","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220000368","22300",2025,"CH LANNION","public","KERGOMAR",22303,"LANNION","-3.462576589","48.724391026","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220000483","22600",2015,"CHCB SITE LOUDEAC","public","RUE DE LA CHESNAIE",22606,"LOUDEAC","-2.752304972","48.180405358","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220000541","22500",2025,"CH PAIMPOL","public","CHEMIN DE KERPUNS",22501,"PAIMPOL","-3.037214165","48.774950354","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220000566","22400",2025,"CHPP SITE LAMBALLE","public","13 RUE DU JEU DE PAUME",22405,"LAMBALLE ARMOR","-2.519701317","48.469539971","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220000574","22800",2025,"CHPP SITE QUINTIN","public","8 RUE DE LA CORDERIE",22800,"QUINTIN","-2.916822654","48.40713773","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220001259","22220",2025,"CH TREGUIER","public","TOUR SAINT MICHEL",22220,"TREGUIER","-3.235191184","48.781126092","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220005599","22100",2025,"POLYCLINIQUE DU PAYS DE RANCE","private for profit","RUE DE CHATEAUBRIAND",22100,"DINAN","-2.047323424","48.449488293","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220013106","22200",2025,"UNITÉ DIALYSE BEGARD AUB SANTÉ","private for profit","4 AVENUE PIERRE PERRON",22140,"BEGARD","-3.300155168","48.630868897","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220013130","22500",2025,"UNITÉ D'AUTODIALYSE PAIMPOL - AUB","private for profit","RUE BECOT",22500,"PAIMPOL","-3.05294962","48.778942378","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220013155","22400",2025,"UNITÉ D'AUTODIALYSE SAINT ALBAN - AUB","private for profit","2 RUE DE TOURNEMINE",22400,"SAINT ALBAN","-2.534386649","48.557898656","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220016778","22000",2025,"UNITÉ DIALYSE SAINT BRIEUC AUB SANTÉ","private for profit","10 RUE MARCEL PROUST",22023,"SAINT BRIEUC","-2.749635315","48.491694645","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220019558","22000",2025,"UNIT DIALYSE LA BEAUCHÉE ST BRIEUC AUB","private for profit","10 RUE DES CHAMPS DE PIES",22000,"SAINT BRIEUC","-2.748391301","48.487777188","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220019848","22600",2025,"UNITÉ DIALYSE LOUDEAC AUB SANTÉ","private for profit","RUE DE LA CHESNAIE",22600,"LOUDEAC","-2.752304972","48.180405358","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220020101","22300",2025,"UDM DE LANNION","public","KERGOMAR",22303,"LANNION","-3.462576589","48.724391026","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220020119","22500",2025,"UDM DE PAIMPOL","public","CHEMIN DE MALABRY",22501,"PAIMPOL","-3.033219638","48.770155351","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220020507","22300",2025,"UNITÉ DIALYSE LANNION AUB SANTÉ","private for profit","CHEMIN DE TROROZEC",22303,"LANNION","-3.463901459","48.724075456","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220021976","22100",2025,"UNITÉ DIALYSE DINAN AUB SANTÉ","private for profit","20 RUE DES MALORINES",22100,"DINAN","-2.047320133","48.454383395","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220022149","22200",2025,"UDM SITE CH GUINGAMP","public","17 RUE DE L'ARMOR",22200,"GUINGAMP","-3.148339839","48.561394716","22","CÔTES-D ARMOR","53","BRETAGNE",0,0
"220022800","22190",2025,"HÔPITAL PRIVÉ DES COTES D'ARMOR","private for profit","10 RUE FRANCOIS JACOB",22190,"PLERIN","-2.789851874","48.548250719","22","CÔTES-D ARMOR","53","BRETAGNE",0,1
"230000820","23000",2025,"CH GUERET","public","39 AVENUE DE LA SENATORERIE",23011,"GUERET","1.8711262404","46.164965324","23","CREUSE","75","NOUVELLE-AQUITAINE",0,0
"230000838","23200",2015,"CH D'AUBUSSON","public","50 RUE HENRI DUNANT",23200,"AUBUSSON","2.1819947701","45.959756913","23","CREUSE","75","NOUVELLE-AQUITAINE",0,0
"230000846","23400",2025,"CH BERNARD DESPLAS BOURGANEUF","public","PLACE TOURNOIS",23400,"BOURGANEUF","1.7503215371","45.953491238","23","CREUSE","75","NOUVELLE-AQUITAINE",0,0
"230000853","23320",2025,"CH SAINT VAURY","public","LA VALETTE",23320,"SAINT VAURY","1.7575587953","46.217608958","23","CREUSE","75","NOUVELLE-AQUITAINE",0,0
"230003576","23000",2025,"UNITÉ DE DIALYSE GUERET","private for profit","CHEMIN DES AMOUREUX",23000,"GUERET","1.8681538412","46.163287699","23","CREUSE","75","NOUVELLE-AQUITAINE",0,0
"230004657","23200",2025,"SITE CROIX BLANCHE","public","3 COTE RIBIERE",23200,"MOUTIER ROZEILLE","2.1721189115","45.939864192","23","CREUSE","75","NOUVELLE-AQUITAINE",0,0
"230004889","23200",2025,"CH GUERET - SITE CROIX BLANCHE","public","3 COTE RIBIERE",23200,"MOUTIER ROZEILLE","2.1721189115","45.939864192","23","CREUSE","75","NOUVELLE-AQUITAINE",0,0
"230004897","23000",2025,"CHU LIMOGES - SITE CH GUERET","public academic","39 AVENUE DE LA SENATORERIE",23011,"GUERET","1.8711262404","46.164965324","23","CREUSE","75","NOUVELLE-AQUITAINE",0,0
"230780082","23000",2025,"CENTRE MÉDICAL NATIONAL STE FEYRE","private not-for-profit","4 LES BAINS",23000,"SAINTE FEYRE","1.8846254026","46.139144013","23","CREUSE","75","NOUVELLE-AQUITAINE",0,0
"230780157","23000",2025,"CLINIQUE DE LA MARCHE GUERET","private for profit","57 AVENUE DU BERRY",23011,"GUERET","1.8800656733","46.179120773","23","CREUSE","75","NOUVELLE-AQUITAINE",0,0
"230780199","23200",2014,"CLINIQUE DE LA CROIX BLANCHE MOUTIER","private not-for-profit",NA,NA,NA,NA,NA,"23","CREUSE","75","NOUVELLE-AQUITAINE",0,0
"240000174","24170",2025,"CH DE BELVES","public","PLACE MAURICE BIRABEN",24170,"PAYS DE BELVES","1.0097193164","44.775748485","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"240000190","24000",2025,"POLYCLINIQUE FRANCHEVILLE","private for profit","34 BOULEVARD DE VESONE",24004,"PERIGUEUX","0.7170702709","45.181394786","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"240000208","24100",2025,"CLINIQUE PASTEUR","private for profit","54 RUE DU PROFESSEUR POZZI",24100,"BERGERAC","0.4898908439","44.851199357","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"240000216","24000",2025,"CLINIQUE DU PARC","private for profit","26 RUE PAUL- LOUIS COURIER",24009,"PERIGUEUX","0.7275671603","45.189490891","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"240000372","24100",2025,"CH DE BERGERAC","public","9 AVENUE ALBERT CALMETTE",24108,"BERGERAC","0.4973463894","44.851268666","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"240000414","24250",2025,"CH DE DOMME","public","3 RUE DE L'HOPITAL",24250,"DOMME","1.2153475183","44.803402697","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"240000455","24160",2025,"CH D'EXCIDEUIL","public","2 ALLEE ANDRE MAUROIS",24160,"EXCIDEUIL","1.0524514032","45.335915751","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"240000471","24300",2025,"CH DE NONTRON","public","1 PLACE DE L EGLISE",24300,"NONTRON","0.6651168461","45.5282603","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"240000489","24000",2025,"CH DE PERIGUEUX","public","80 AVENUE GEORGES POMPIDOU",24019,"PERIGUEUX","0.7293665655","45.192229875","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"240000505","24600",2025,"CH DE RIBERAC","public","RUE JEAN MOULIN",24600,"RIBERAC","0.3410613914","45.245541023","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"240000513","24110",2017,"CH DE SAINT-ASTIER","public","AVENUE DU MARECHAL LECLERC",24110,"SAINT ASTIER","0.5099733286","45.14450872","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"240000521","24410",2021,"CH CHENARD","public","RUE DR P BROQUAIRE",24410,"SAINT AULAYE PUYMANGOU","0.1380391278","45.20408788","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"240000687","24200",2025,"CH SARLAT","public","",24206,"SARLAT LA CANEDA","1.2215219499","44.898898483","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"240002691","24100",2025,"ANTENNE D'AUTODIALYSE AURAD BERGERAC","private for profit","VOIE GUTENBERG",24100,"BERGERAC","0.5251266493","44.855638944","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"240002725","24220",2025,"ANTENNE D'AUTODIALYSE AURAD CASTELS","private for profit","",24220,"CASTELS ET BEZENAC","1.0503722472","44.866828221","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"240003293","24600",2025,"ANTENNE D'AUTODIALYSE FRANCHEVILLE - RIBERAC","private for profit","8 RUE DU PALAIS",24600,"RIBERAC","0.3367000608","45.248203042","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"240003301","24290",2025,"ANTENNE D'AUTODIALYSE FRANCHEVILLE","private for profit","",24290,"MONTIGNAC","1.1612642169","45.065017216","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"240006734","24000",2025,"CENTRE D'HEMODIALYSE FRANCHEVILLE","private for profit","34 BOULEVARD DE VESONE",24000,"PERIGUEUX","0.7170702709","45.181394786","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"240013219","24000",2025,"ANTENNE - UNITE DE DIALYSE FRANCHEVILLE - PERIGUEUX","private for profit","8 RUE CHARLES MANGOLD",24000,"PERIGUEUX","0.7199394467","45.181624582","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"240013466","24100",2025,"ANTENNE D'AUTODIALYSE FRANCHEVILLE - BERGERAC","private for profit","54 RUE DU PROFESSEUR POZZI",24100,"BERGERAC","0.4898908439","44.851199357","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"240015677","24000",2025,"UNITÉ SEVRAGE COMPLEXE - CH VAUCLAIRE","public","80 AVENUE GEORGES POMPIDOU",24019,"PERIGUEUX","0.7293665655","45.192229875","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"240017046","24000",2025,"CH VAUCLAIRE - SITE CH PERIGUEUX","public","80 AVENUE GEORGES POMPIDOU",24019,"PERIGUEUX","0.7293665655","45.192229875","24","DORDOGNE","75","NOUVELLE-AQUITAINE",0,0
"250000023","25000",2025,"CHU BESANCON SITE SAINT-JACQUES","public academic","2 PLACE SAINT JACQUES",25030,"BESANCON","6.0210985552","47.23529655","25","DOUBS","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"250000114","25200",2017,"CH BOULLOCHE HNFC MONTBELIARD","public","2 RUE DR FLAMAND",25209,"MONTBELIARD","6.7936572446","47.517528592","25","DOUBS","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"250000270","25000",2025,"CLINIQUE SAINT VINCENT BESANCON","private for profit","40 CHEMIN DES TILLEROYES",25004,"BESANCON","5.9800064938","47.244459697","25","DOUBS","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"250000288","25300",2021,"CLINIQUE SAINT PIERRE","private for profit","6 RUE EMILE THOMAS",25302,"PONTARLIER","6.3492213546","46.90557333","25","DOUBS","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"250000627","25500",2025,"CH PAUL NAPPEZ MORTEAU","public","9 RUE MARECHAL LECLERC",25503,"MORTEAU","6.6033719367","47.06031071","25","DOUBS","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"250000635","25110",2025,"CH SAINTE CROIX BAUME LES DAMES","public","1 AVENUE PRESIDENT KENNEDY",25114,"BAUME LES DAMES","6.3574108336","47.352015921","25","DOUBS","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"250000700","25300",2025,"CHIC HC SITE RIVES DU DOUBS PONTARLIER","public","2 FAUBOURG SAINT ETIENNE",25304,"PONTARLIER","6.3601995926","46.901108045","25","DOUBS","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"250000718","25220",2025,"CHS NOVILLARS","public","4 RUE DR CHARCOT",25220,"NOVILLARS","6.1347240943","47.285849667","25","DOUBS","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"250000726","25290",2025,"CH SAINT LOUIS ORNANS","public","5 RUE DES VERGERS",25290,"ORNANS","6.1428328804","47.10765766","25","DOUBS","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"250000734","25240",2025,"CHIC HAUTE COMTE SITE R SALINS MOUTHE","public","9 RUE CART BROUMET",25240,"MOUTHE","6.1919400795","46.711765933","25","DOUBS","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"250004009","25200",2025,"LE MITTAN ANNEXE DU HNFC","public","1 RUE HENRI BECQUEREL",25209,"MONTBELIARD","6.7827648359","47.526588304","25","DOUBS","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"250006954","25000",2025,"CHU JEAN MINJOZ BESANCON","public academic","3 BOULEVARD FLEMING",25030,"BESANCON","5.9639214633","47.226502852","25","DOUBS","27","BOURGOGNE-FRANCHE-COMTÉ",1,0
"250011723","25200",2015,"CLINIQUE DE MONTBÉLIARD","private for profit","11 AVENUE LEON BLUM",25205,"MONTBELIARD","6.8025433161","47.497142025","25","DOUBS","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"250011848","25000",2025,"POLYCLINIQUE DE FRANCHE COMTE","private for profit","4 RUE AUGUSTE RODIN",25052,"BESANCON","5.9791799846","47.215705997","25","DOUBS","27","BOURGOGNE-FRANCHE-COMTÉ",0,1
"250013448","25300",2025,"UNITÉ DE DIALYSE DE PONTARLIER","private for profit","2 FAUBOURG SAINT ETIENNE",25300,"PONTARLIER","6.3601995926","46.901108045","25","DOUBS","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"250015526","25000",2025,"UNITÉ DE DIALYSE DE BESANCON","private for profit","4 RUE BRANLY",25000,"BESANCON","5.9702866142","47.228249759","25","DOUBS","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"250015534","25200",2025,"UNITÉ DE DIALYSE DE MONTBELIARD","private for profit","7 RUE PIERRE ET MARIE CURIE",25200,"MONTBELIARD","6.7852692634","47.526443869","25","DOUBS","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"250016342","25400",2014,"CENTRE PÉRINATAL LUCINE - CHBM","public",NA,NA,NA,NA,NA,"25","DOUBS","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"250021078","25200",2022,"CLINIQUE DU PAYS DE MONTBELIARD","private for profit","1 RUE DU COMMANDANT PIERRE ROSSEL",25200,"MONTBELIARD","6.7882019435","47.512632453","25","DOUBS","27","BOURGOGNE-FRANCHE-COMTÉ",0,0
"260000013","26000",2025,"CH DE VALENCE","public","179 BOULEVARD MARECHAL JUIN",26953,"VALENCE","4.9061741666","44.911874733","26","DRÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"260000120","26100",2025,"HÔPITAUX DROME NORD - ROMANS-SUR-ISERE","public","607 AVENUE GENEVIEVE DE GAULLE",26102,"ROMANS SUR ISERE","5.0499125878","45.044983755","26","DRÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"260000138","26200",2025,"CH PORTES PROVENCE MONTELIMAR","public","QUARTIER BEAUSSERET",26216,"MONTELIMAR","4.7823644332","44.574493234","26","DRÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"260000146","26400",2025,"CH DE CREST","public","RUE DRISS CHRAIBI",26400,"CREST","5.0032266174","44.726730103","26","DRÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"260000195","26110",2025,"CLINIQUE PNEUMOLOGIE LES RIEUX","private not-for-profit","440 ROUTE DES RIEUX",26110,"NYONS","5.1460724546","44.359073884","26","DRÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"260000203","26240",2025,"HÔPITAUX DROME NORD - SAINT-VALLIER","public","RUE PIERRE VALETTE",26241,"SAINT VALLIER","4.8202989806","45.17566667","26","DRÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"260000237","26110",2025,"CH DE NYONS","public","11 AVENUE JULES BERNARD",26110,"NYONS","5.1367891306","44.359533701","26","DRÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"260000260","26300",2025,"CLINIQUE LA PARISIERE","private for profit","20 AVENUE ANTONIN VALLON",26300,"BOURG DE PEAGE","5.0582520876","45.039939174","26","DRÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"260000278","26170",2025,"CH DE BUIS LES BARONNIES","public","",26170,"BUIS LES BARONNIES","5.2676641005","44.279821406","26","DRÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"260000286","26150",2025,"CH DU DIOIS","public","2 RUE BOUVIER",26150,"DIE","5.3721171338","44.754875673","26","DRÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"260001631","26200",2025,"AGDUC CENTRE DIALYSE AMBULATOIRE MONTELIMAR","private for profit","QUARTIER BEAUSSERET",26216,"MONTELIMAR","4.7823644332","44.574493234","26","DRÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"260003017","26200",2025,"SA CLINIQUE KENNEDY","private for profit","AVENUE JOHN KENNEDY",26200,"MONTELIMAR","4.7360657829","44.555204455","26","DRÔME","84","AUVERGNE-RHÔNE-ALPES",0,1
